Accelerometer x,Accelerometer y,Accelerometer z
-54,-16,26
-62,-26,18
-47,-29,26
-50,-30,28
-55,-26,33
-43,-25,39
-40,-29,40
-48,-27,42
-48,-21,46
-49,-19,45
-50,-21,41
-46,-22,40
-53,-21,28
-36,-21,46
-26,-21,58
-45,-23,34
-47,-23,28
-52,-24,14
-47,-24,22
-66,-19,18
-64,-20,13
-68,-20,8
-69,-24,11
-67,-22,12
-59,-18,18
-53,-17,24
-51,-22,31
-59,-24,27
-52,-25,28
-53,-21,24
-41,-19,31
-16,-16,48
-45,-21,10
-19,-19,48
-58,-21,41
-64,-23,27
-72,-13,13
-70,-10,16
-49,-14,17
-58,-17,14
-67,-21,16
-70,-19,17
-66,-18,20
-57,-22,13
-57,-23,13
-51,-25,15
-61,-28,14
-55,-27,28
-57,-26,20
-59,-27,14
-53,-23,17
-45,-23,16
-45,-22,15
-50,-20,29
-52,-27,25
-52,-25,23
-58,-26,16
-50,-26,24
-50,-26,21
-52,-25,19
-58,-22,24
-54,-20,23
-54,-18,25
-58,-22,15
-58,-33,9
-59,-30,13
-61,-28,12
-51,-22,23
-52,-22,17
-50,-24,18
-52,-23,21
-62,-26,11
-58,-28,10
-66,-26,6
-60,-27,11
-56,-26,19
-68,-25,13
-65,-26,10
-52,-27,15
-55,-25,21
-58,-23,26
-53,-24,16
-58,-27,7
-52,-25,15
-56,-27,14
-52,-23,20
-60,-25,13
-55,-23,14
-54,-24,14
-49,-24,17
-53,-24,17
-56,-23,17
-56,-29,15
-53,-28,18
-56,-29,17
-55,-28,15
-56,-28,15
-57,-27,18
-56,-27,17
-55,-26,18
-54,-27,18
-53,-26,19
-55,-26,16
-54,-26,15
-54,-25,18
-54,-25,18
-55,-26,19
-54,-26,18
-55,-27,19
-57,-27,20
-58,-27,19
-60,-26,21
-55,-25,22
-55,-28,15
-52,-28,17
-53,-27,20
-56,-29,15
-54,-28,18
-53,-28,21
-51,-28,20
-52,-31,16
-53,-31,15
-53,-31,15
-54,-29,16
-56,-28,14
-56,-27,17
-57,-26,17
-58,-27,15
-55,-28,16
-56,-27,17
-56,-27,15
-55,-28,14
-58,-27,15
-54,-25,15
-53,-28,19
-53,-29,17
-59,-28,15
-53,-28,20
-51,-28,19
-62,-27,14
-56,-25,21
-52,-30,22
-73,-30,9
-70,-31,10
-47,-28,28
-48,-26,28
-44,-23,32
-49,-26,24
-48,-28,25
-49,-28,32
-49,-28,35
-49,-28,20
-50,-29,16
-51,-28,20
-56,-28,22
-54,-28,21
-53,-29,15
-52,-27,19
-52,-28,22
-52,-28,20
-54,-28,18
-55,-29,16
-54,-28,17
-52,-28,17
-49,-26,18
-51,-26,21
-55,-23,19
-55,-24,18
-56,-28,21
-57,-24,23
-68,-33,12
-62,-32,16
-34,-31,23
-59,-26,35
-56,-27,28
-63,-28,2
-64,-28,1
-56,-27,10
-55,-27,10
-52,-28,9
-52,-27,15
-58,-25,11
-57,-24,7
-53,-27,7
-65,-30,8
-61,-26,19
-58,-28,14
-59,-28,7
-60,-28,5
-57,-27,6
-57,-25,6
-53,-25,12
-58,-24,14
-59,-25,13
-58,-26,9
-57,-26,9
-53,-27,10
-55,-27,10
-57,-27,12
-58,-28,12
-58,-28,9
-52,-26,14
-52,-25,14
-60,-26,15
-58,-25,17
-57,-27,16
-53,-26,16
-55,-25,16
-58,-25,17
-58,-26,17
-55,-25,17
-57,-25,16
-55,-25,16
-56,-25,16
-57,-25,16
-56,-25,17
-56,-25,16
-57,-25,16
-57,-25,16
-56,-25,17
-55,-25,17
-57,-26,16
-56,-25,17
-55,-26,18
-56,-25,17
-56,-25,17
-55,-25,17
-56,-25,18
-56,-25,18
-54,-25,19
-55,-25,19
-56,-26,18
-55,-25,19
-56,-25,19
-55,-26,19
-56,-25,20
-55,-25,20
-54,-25,20
-55,-24,20
-53,-25,18
-55,-26,15
-56,-26,17
-54,-26,19
-57,-26,18
-56,-26,19
-55,-26,18
-55,-24,18
-54,-25,18
-56,-25,18
-57,-25,18
-56,-26,19
-57,-25,20
-56,-25,19
-58,-25,18
-59,-25,20
-60,-24,24
-63,-25,20
-65,-22,22
-70,-21,31
-75,-21,33
-82,-24,25
-65,-27,25
-36,-33,22
-37,-33,19
-33,-33,5
-21,-34,-11
-17,-34,-8
13,-29,7
6,-28,15
-54,-17,43
-56,-30,55
2,-49,2
-128,-9,24
-90,-34,79
-44,-39,50
-56,-34,30
-44,-27,37
-41,-22,34
-49,-21,33
-55,-22,35
-54,-21,36
-52,-22,37
-57,-25,31
-42,-24,32
-36,-25,28
-13,-26,28
-39,-19,5
-60,-15,-8
-71,-13,-26
-84,-16,-39
-85,-16,-36
-71,-12,-16
-68,-10,-12
-70,-13,-10
-61,-17,-2
-49,-17,13
-58,-17,6
-61,-17,-3
-59,-18,-6
-61,-17,-6
-63,-16,-3
-64,-16,-2
-62,-18,2
-60,-19,3
-60,-21,0
-58,-19,1
-56,-19,1
-57,-20,-7
-53,-18,-8
-60,-11,-7
-66,-8,-4
-68,-7,9
-66,-8,12
-66,-9,9
-65,-11,7
-64,-12,10
-64,-11,13
-65,-12,11
-64,-13,10
-67,-13,5
-66,-13,5
-58,-14,6
-55,-14,5
-53,-15,2
-50,-16,-4
-46,-16,-3
-43,-15,-8
-50,-17,-13
-64,-18,-36
-79,-17,-45
-84,-9,-48
-48,-12,-33
-40,-13,-25
-47,-13,-25
-56,-13,-32
-50,-13,-29
-50,-15,-30
-55,-14,-36
-60,-12,-35
-58,-10,-32
-54,-12,-25
-56,-12,-26
-63,-12,-26
-60,-12,-23
-54,-12,-19
-57,-12,-22
-58,-12,-25
-56,-12,-24
-53,-12,-24
-58,-12,-26
-60,-12,-26
-59,-13,-25
-67,-14,-30
-71,-14,-30
-66,-14,-19
-68,-17,-22
-70,-17,-23
-63,-16,-10
-55,-18,2
-50,-22,-3
-47,-22,-1
-38,-23,2
-38,-23,4
-60,-21,2
-40,-15,18
-45,-14,-2
-75,-12,-27
-88,-14,-13
-62,-19,6
-60,-22,-1
-60,-22,-6
-57,-21,-1
-58,-21,-1
-61,-20,-7
-64,-19,-8
-63,-17,-6
-62,-17,-5
-61,-17,-6
-61,-17,-4
-60,-16,-3
-59,-17,-2
-60,-16,0
-67,-14,6
-67,-15,8
-98,-30,-16
-107,-45,-10
-100,-48,-13
-72,-56,-26
-61,-44,-19
-33,-23,-2
-1,-29,-24
14,-28,-28
-17,-12,5
-42,-3,20
8,8,66
-38,-23,38
-101,-63,-31
-86,-81,-37
-50,-74,-12
24,-47,72
-13,-50,46
-45,-62,6
-27,-56,3
-67,-34,-19
-25,-32,6
-6,-36,14
-11,-27,48
-71,-55,9
-50,-59,12
-46,-57,21
-40,-50,20
-31,-47,4
-32,-48,4
-43,-53,-1
-45,-52,-5
-44,-58,-17
-38,-52,-11
-39,-50,-21
-14,-19,127
-91,-6,51
-57,-53,-12
-36,-45,6
-44,-45,2
-52,-46,2
-42,-43,9
-42,-43,8
-42,-45,5
-48,-44,7
-45,-44,8
-45,-45,8
-46,-46,7
-50,-46,9
-41,-45,11
-33,-47,8
-56,-45,11
-50,-45,10
-37,-54,3
-57,-59,9
-56,-62,14
-41,-62,18
-51,-51,20
-20,-66,-6
-20,-53,9
-29,-29,18
-23,-29,30
-40,-29,22
-26,-36,29
-28,-35,31
-53,-44,25
-60,-49,15
-32,-59,8
-33,-60,1
-35,-60,-6
-28,-58,-16
-19,-52,-6
-20,-35,7
-27,-25,8
-30,-22,6
-47,-29,4
-52,-35,2
-51,-45,-7
-53,-50,-17
-38,-70,-13
-70,-55,-14
-68,-48,-5
-55,-38,19
-55,-35,21
-67,-27,19
-69,-22,25
-66,-18,27
-68,-13,25
-56,-14,33
-56,-17,30
-57,-21,27
-53,-24,23
-50,-28,16
-63,-33,8
-51,-28,20
-55,-23,23
-57,-19,26
-57,-20,25
-57,-24,18
-60,-24,15
-57,-25,14
-55,-25,19
-55,-23,18
-50,-24,26
-51,-23,26
-56,-21,27
-56,-21,27
-55,-24,26
-53,-21,30
-52,-22,25
-52,-25,20
-51,-29,21
-50,-30,21
-51,-25,28
-61,-27,23
-55,-28,21
-51,-26,22
-52,-23,29
-52,-25,25
-53,-26,22
-50,-30,21
-52,-29,19
-55,-27,22
-53,-28,25
-52,-29,21
-55,-29,19
-55,-28,21
-55,-30,22
-55,-32,20
-54,-31,19
-55,-31,23
-51,-30,28
-54,-27,23
-51,-30,24
-44,-30,16
-45,-28,16
-46,-26,21
-42,-24,23
-51,-19,21
-57,-17,19
-59,-18,20
-60,-18,18
-63,-18,18
-64,-17,14
-61,-17,15
-54,-17,23
-50,-16,28
-54,-18,29
-65,-22,28
-65,-22,25
-51,-24,14
-45,-22,10
-57,-28,15
-64,-19,14
-65,-20,11
-61,-22,14
-58,-20,14
-60,-18,8
-62,-19,7
-62,-20,2
-62,-18,6
-59,-21,8
-57,-22,5
-56,-22,7
-62,-20,13
-61,-20,14
-57,-22,9
-62,-23,3
-62,-22,3
-57,-21,6
-56,-19,7
-58,-17,13
-56,-16,14
-58,-19,6
-59,-17,8
-57,-18,10
-59,-26,0
-59,-29,-3
-65,-28,-3
-65,-28,-1
-58,-31,4
-51,-34,11
-55,-33,16
-51,-30,21
-48,-29,22
-54,-25,17
-57,-26,15
-54,-25,16
-60,-25,15
-59,-25,16
-47,-26,23
-46,-25,24
-57,-28,14
-53,-27,25
-49,-28,31
-64,-23,23
-62,-21,22
-59,-20,26
-56,-21,25
-50,-25,17
-56,-24,17
-63,-21,17
-62,-19,19
-63,-17,19
-69,-18,11
-71,-19,13
-62,-18,20
-53,-23,13
-56,-23,6
-61,-22,24
-53,-21,23
-63,-22,5
-53,-20,13
-52,-17,17
-51,-18,11
-53,-21,7
-68,-22,3
-68,-23,8
-58,-24,18
-60,-23,14
-60,-23,15
-47,-22,31
-47,-22,32
-50,-24,29
-44,-24,33
-47,-22,34
-45,-20,38
-40,-18,48
-40,-15,57
-44,-16,51
-46,-21,35
-39,-20,40
-42,-21,41
-36,-25,45
-32,-26,47
-40,-24,45
-41,-24,45
-42,-23,45
-32,-21,50
-51,-22,44
-52,-20,36
-39,-27,45
-35,-23,45
-43,-23,41
-45,-23,42
-42,-22,41
-42,-23,40
-40,-23,41
-38,-24,41
-41,-25,41
-40,-26,41
-43,-25,44
-46,-23,44
-44,-28,43
-43,-23,41
-41,-21,41
-40,-22,42
-40,-22,41
-42,-23,41
-42,-25,42
-41,-26,42
-54,-29,32
-33,-19,53
-53,-28,34
-34,-22,44
-39,-23,43
-39,-24,42
-41,-27,41
-40,-25,45
-40,-24,44
-43,-26,42
-37,-26,44
-39,-26,42
-38,-25,44
-38,-26,44
-39,-26,44
-37,-24,46
-38,-24,44
-42,-24,42
-41,-24,43
-41,-25,40
-43,-27,39
-44,-26,43
-38,-24,45
-37,-26,45
-43,-28,42
-42,-24,44
-39,-26,44
-41,-25,42
-36,-25,45
-33,-26,44
-31,-25,49
-42,-28,41
-50,-27,38
-39,-26,45
-37,-26,44
-38,-25,43
-38,-27,44
-39,-28,46
-35,-26,48
-34,-26,48
-31,-24,48
-32,-26,46
-28,-24,49
-27,-24,50
-29,-27,49
-30,-27,51
-26,-28,53
-33,-29,49
-37,-29,46
-33,-28,46
-37,-25,48
-27,-29,50
-32,-28,47
-27,-30,49
-35,-29,44
-34,-30,45
-27,-29,50
-32,-31,47
-32,-29,46
-32,-30,47
-32,-30,47
-31,-29,45
-29,-28,49
-28,-29,52
-30,-30,48
-29,-28,48
-28,-29,49
-30,-29,49
-31,-30,48
-32,-30,47
-32,-30,48
-29,-29,49
-28,-28,49
-29,-30,48
-28,-29,49
-30,-29,47
-30,-29,46
-28,-29,47
-32,-30,45
-33,-30,46
-36,-28,45
-39,-30,46
-37,-28,48
-35,-28,47
-33,-28,44
-30,-28,48
-29,-27,51
-36,-38,48
-37,-35,47
-21,-22,59
-43,-26,50
-52,-30,35
-18,-32,44
-27,-32,34
-38,-30,15
-38,-25,13
-55,-21,6
-58,-26,9
-45,-18,31
-77,-11,42
-73,-8,53
-49,-19,48
-45,-22,41
-44,-15,46
-49,-8,45
-44,-8,42
-44,-6,56
-42,-6,60
-44,-7,57
-38,-9,54
-46,-12,42
-54,-15,30
-57,-17,25
-45,-23,24
-67,-25,16
-59,-27,21
-59,-25,26
-52,-19,49
-47,-28,36
-55,-29,23
-40,-20,40
-37,-21,40
-38,-25,32
-41,-27,10
-49,-30,0
-61,-21,14
-75,-22,10
-69,-22,7
-61,-23,14
-67,-20,15
-61,-23,9
-55,-23,8
-53,-26,2
-59,-25,3
-54,-26,9
-59,-26,4
-58,-24,5
-56,-23,0
-54,-22,0
-56,-21,-2
-59,-20,1
-66,-21,0
-65,-22,0
-84,-19,-11
-71,-13,8
-64,-15,6
-53,-19,0
-50,-20,3
-57,-19,-1
-60,-19,1
-61,-19,4
-65,-19,3
-64,-18,1
-55,-17,4
-55,-18,5
-59,-19,-3
-65,-16,-3
-66,-17,-3
-61,-18,-8
-60,-21,-10
-53,-18,-1
-56,-17,0
-65,-17,-3
-60,-19,1
-62,-20,-1
-65,-20,-8
-68,-18,-14
-59,-12,13
-65,-16,-2
-67,-19,-12
-59,-19,-2
-59,-20,-5
-62,-17,0
-60,-18,-1
-56,-21,-1
-53,-19,2
-62,-21,-8
-53,-20,1
-62,-20,-3
-64,-15,5
-64,-13,10
-59,-16,5
-56,-17,5
-60,-14,10
-66,-13,11
-66,-13,12
-63,-13,13
-66,-13,11
-62,-15,11
-59,-13,12
-54,-14,12
-54,-17,10
-53,-18,14
-60,-13,19
-71,-12,13
-74,-12,4
-46,-14,22
-61,-12,14
-65,-10,16
-62,-11,17
-58,-10,15
-56,-12,15
-60,-10,14
-67,-9,10
-64,-10,9
-52,-12,16
-57,-8,16
-65,-8,12
-64,-9,10
-62,-9,9
-67,-9,-2
-71,-10,0
-68,-9,1
-64,-9,2
-58,-7,8
-57,-3,10
-62,1,10
-60,1,11
-61,1,13
-60,0,21
-57,-2,23
-53,-5,19
-60,-3,21
-55,-4,25
-55,-3,25
-53,-3,23
-65,0,23
-69,1,25
-56,1,24
-58,4,27
-61,8,32
-46,11,31
-49,12,30
-54,20,38
-54,18,37
-51,17,33
-43,15,26
-46,15,24
-86,19,51
-68,18,51
-39,18,42
-56,25,39
-52,21,33
-49,18,39
-48,20,41
-47,22,39
-47,24,36
-49,23,35
-49,20,34
-50,20,35
-48,22,35
-48,22,35
-47,22,34
-49,22,35
-49,21,35
-49,21,35
-49,21,34
-49,22,36
-50,22,37
-49,20,35
-49,19,34
-49,22,37
-50,22,37
-50,21,37
-50,19,35
-50,19,33
-50,18,33
-51,19,32
-51,20,32
-51,19,32
-53,19,31
-53,18,30
-53,19,29
-53,18,30
-54,17,29
-52,17,30
-53,17,31
-55,17,32
-54,17,31
-53,16,31
-55,15,32
-55,14,32
-54,14,33
-55,13,32
-55,13,31
-53,14,31
-52,15,30
-52,16,29
-53,15,30
-53,15,31
-52,16,33
-52,17,33
-51,16,33
-51,16,32
-52,14,31
-54,13,31
-54,14,34
-51,18,40
-47,20,40
-47,19,37
-49,19,37
-49,16,36
-50,15,37
-48,15,37
-48,16,36
-49,16,37
-49,16,38
-49,15,38
-49,15,38
-50,14,38
-49,13,37
-50,14,37
-50,15,38
-49,16,39
-49,15,38
-49,15,38
-49,14,38
-50,14,38
-49,15,38
-49,15,38
-49,15,37
-49,15,37
-49,15,37
-49,14,38
-50,15,39
-49,15,38
-49,15,39
-49,15,39
-48,15,37
-49,15,37
-48,16,38
-48,16,39
-48,16,40
-48,15,40
-49,16,40
-48,16,40
-47,16,39
-48,16,37
-48,16,37
-49,15,39
-48,15,40
-49,15,39
-47,15,38
-49,16,37
-48,16,39
-48,15,39
-48,16,39
-48,16,38
-48,16,38
-48,15,39
-49,14,39
-50,13,38
-50,13,38
-50,13,39
-49,14,38
-48,14,38
-49,14,37
-49,14,38
-49,14,39
-49,14,39
-49,14,39
-49,14,38
-49,14,38
-49,15,38
-48,14,38
-49,14,38
-49,14,38
-49,13,38
-49,13,38
-50,13,38
-50,13,38
-49,13,38
-50,14,38
-49,14,38
-49,14,39
-49,14,38
-49,14,39
-49,14,39
-49,13,38
-49,13,38
-49,13,38
-49,13,38
-49,14,39
-48,14,39
-49,14,39
-49,14,39
-49,14,38
-49,14,38
-49,14,39
-49,13,38
-49,13,38
-49,14,39
-49,14,38
-49,13,38
-49,14,39
-49,14,39
-49,14,39
-49,14,38
-49,14,38
-49,13,38
-49,13,39
-49,14,39
-49,13,38
-49,13,39
-49,13,38
-49,14,39
-49,14,39
-49,13,38
-49,13,38
-49,13,38
-49,13,38
-49,14,38
-49,14,38
-49,14,39
-49,14,39
-49,14,39
-49,13,39
-49,14,38
-49,14,38
-49,14,39
-49,13,39
-49,14,38
-49,14,38
-49,14,38
-49,13,38
-49,14,39
-49,14,38
-49,14,39
-49,14,39
-49,14,39
-48,14,38
-49,14,38
-49,14,38
-49,13,38
-49,13,38
-49,13,39
-49,14,38
-49,14,38
-48,14,38
-49,14,38
-49,14,39
-49,14,39
-49,13,39
-49,14,38
-49,13,38
-49,13,38
-49,13,38
-49,13,38
-50,13,38
-49,13,38
-49,14,39
-49,14,39
-49,13,38
-50,13,38
-49,12,38
-49,12,37
-50,12,37
-49,13,38
-49,12,38
-50,12,37
-50,13,38
-51,13,40
-49,12,40
-49,11,37
-49,12,37
-50,11,38
-51,11,38
-51,11,38
-50,12,38
-50,11,37
-50,11,38
-51,11,39
-51,12,40
-52,14,44
-59,19,54
-60,20,60
-55,21,30
-71,14,16
-62,12,29
-61,5,15
-27,-15,10
-41,-12,16
-44,-10,15
-49,-7,23
-61,-3,26
-75,1,24
-68,0,26
-63,0,26
-58,2,26
-54,2,26
-51,3,23
-50,4,24
-54,6,23
-51,7,18
-70,10,23
-61,1,15
-32,7,39
-69,8,30
-53,11,43
-49,14,33
-53,13,31
-58,8,27
-59,4,28
-58,5,29
-56,9,31
-55,10,31
-55,10,30
-56,9,29
-57,9,28
-57,8,28
-58,8,28
-56,8,29
-56,8,30
-56,8,30
-55,7,28
-57,6,27
-57,6,28
-56,6,28
-57,6,28
-57,7,28
-57,8,28
-56,8,28
-57,7,28
-57,6,28
-57,7,29
-56,7,29
-57,7,28
-57,7,28
-57,7,29
-57,7,29
-56,7,29
-57,7,29
-57,6,28
-58,6,28
-57,6,28
-57,7,28
-57,6,28
-57,7,28
-56,7,28
-58,8,29
-56,7,29
-58,7,29
-56,7,29
-56,7,29
-56,8,28
-56,8,28
-57,8,28
-57,7,30
-57,7,30
-56,8,29
-56,8,29
-57,8,29
-56,7,29
-56,7,28
-56,7,28
-56,7,28
-56,7,28
-55,7,28
-57,7,27
-57,8,29
-57,9,32
-56,9,30
-57,9,30
-57,8,28
-56,8,27
-57,8,25
-58,7,25
-58,7,27
-55,7,25
-58,8,25
-53,6,24
-60,8,26
-59,11,27
-57,11,20
-57,12,21
-55,16,25
-50,17,34
-32,27,57
-25,31,57
-51,20,37
-44,20,43
-43,24,43
-44,24,42
-43,24,42
-44,24,40
-44,25,39
-42,27,38
-43,26,38
-44,27,38
-44,26,38
-44,26,37
-45,26,37
-46,27,38
-46,26,39
-47,26,38
-45,26,39
-43,26,39
-42,27,40
-47,26,35
-55,37,45
-61,52,49
-73,51,59
-66,50,58
-59,58,17
-91,37,7
-56,32,40
-40,19,31
-41,14,27
-59,7,1
-66,-2,-14
-67,-20,-35
-57,-22,-38
-37,-27,-20
-32,-14,-5
-27,-9,2
-51,-4,-5
-62,-8,-8
-59,-4,-1
-55,0,6
-52,3,22
-84,-8,0
-82,-13,1
-65,-14,1
-51,-13,2
-53,-16,0
-43,-9,13
-52,-6,27
-56,-5,48
-47,-1,53
-73,-2,18
-58,-7,9
-56,-22,-9
-62,-24,-14
-51,-22,-5
-75,-30,-17
-71,-29,-12
-66,-22,-1
-78,-17,-4
-50,-8,16
-69,-4,4
-82,-7,-5
-49,-14,14
-36,-13,26
-66,-8,13
-49,-11,20
-55,-19,23
-66,-21,8
-56,-18,9
-54,-8,12
-57,-8,12
-56,-11,19
-54,-12,19
-62,-10,22
-63,-17,25
-62,-19,23
-58,-26,16
-59,-28,13
-54,-30,12
-58,-30,7
-56,-30,7
-66,-29,3
-65,-27,4
-65,-23,4
-61,-24,6
-63,-25,1
-59,-24,2
-59,-25,3
-59,-27,0
-56,-26,0
-54,-25,3
-57,-27,-6
-58,-25,-4
-55,-24,-3
-58,-24,-4
-59,-24,-1
-60,-24,-1
-61,-25,-1
-61,-25,-1
-59,-26,-2
-58,-27,-3
-59,-26,-2
-59,-26,-3
-58,-26,-3
-58,-25,-2
-58,-25,-3
-58,-25,-3
-58,-24,-3
-58,-25,-3
-58,-25,-3
-58,-25,-2
-59,-25,-3
-58,-25,-3
-58,-26,-3
-58,-26,-3
-58,-25,-4
-58,-25,-3
-59,-25,-4
-58,-24,-4
-59,-25,-4
-58,-24,-4
-59,-25,-4
-58,-25,-4
-58,-25,-4
-58,-25,-4
-59,-25,-5
-59,-25,-4
-60,-25,-5
-59,-24,-5
-58,-24,-5
-59,-24,-5
-59,-24,-5
-59,-25,-5
-58,-25,-5
-59,-25,-5
-58,-25,-5
-58,-25,-5
-58,-25,-5
-58,-25,-5
-59,-25,-5
-58,-25,-5
-58,-25,-5
-58,-25,-5
-58,-25,-5
-58,-25,-5
-58,-25,-5
-58,-25,-5
-58,-25,-5
-58,-25,-5
-59,-25,-5
-58,-25,-5
-59,-25,-5
-59,-26,-6
-58,-25,-5
-58,-25,-5
-58,-25,-5
-58,-25,-5
-58,-26,-6
-58,-25,-5
-59,-25,-5
-59,-25,-6
-58,-25,-5
-59,-25,-6
-58,-25,-5
-58,-25,-5
-58,-25,-5
-59,-25,-5
-58,-25,-6
-58,-25,-5
-58,-25,-6
-58,-25,-6
-58,-25,-6
-58,-25,-5
-58,-25,-6
-58,-25,-5
-59,-25,-6
-58,-26,-6
-58,-25,-5
-59,-26,-7
-57,-25,-5
-58,-25,-6
-58,-25,-5
-58,-25,-6
-58,-25,-6
-58,-25,-6
-59,-26,-6
-59,-26,-6
-59,-26,-5
-59,-25,-5
-58,-24,-6
-58,-25,-6
-59,-25,-7
-59,-24,-6
-58,-24,-5
-58,-25,-6
-58,-26,-6
-58,-25,-6
-58,-25,-6
-58,-25,-6
-59,-25,-6
-59,-25,-7
-58,-25,-6
-58,-25,-6
-55,-25,-7
-54,-25,-5
-58,-26,-7
-59,-27,-6
-60,-26,-5
-60,-26,-6
-60,-26,-6
-59,-27,-7
-59,-27,-7
-58,-26,-6
-57,-26,-6
-57,-26,-6
-57,-27,-6
-57,-28,-6
-57,-28,-5
-57,-28,-5
-56,-28,-6
-57,-28,-5
-58,-27,-5
-58,-26,-5
-58,-26,-5
-57,-26,-6
-57,-26,-5
-57,-27,-5
-57,-28,-5
-57,-28,-6
-57,-29,-5
-57,-29,-5
-57,-28,-5
-58,-28,-6
-57,-28,-6
-57,-27,-5
-57,-28,-5
-57,-28,-6
-57,-27,-6
-57,-28,-6
-57,-28,-6
-57,-28,-6
-56,-27,-5
-57,-27,-5
-56,-27,-6
-56,-27,-6
-56,-28,-6
-58,-27,-5
-59,-28,-5
-57,-27,-6
-57,-28,-6
-58,-28,-7
-56,-28,-7
-58,-28,-8
-58,-27,-6
-58,-27,-6
-57,-27,-7
-57,-27,-7
-58,-26,-7
-58,-26,-6
-58,-25,-6
-58,-26,-7
-57,-25,-7
-58,-26,-7
-58,-26,-6
-58,-26,-7
-57,-26,-7
-57,-26,-6
-57,-26,-7
-57,-26,-6
-58,-26,-6
-58,-26,-7
-58,-26,-7
-56,-25,-6
-60,-27,-9
-59,-27,-7
-58,-26,-6
-58,-25,-6
-58,-26,-6
-56,-26,-7
-59,-26,-9
-59,-26,-8
-58,-25,-8
-59,-26,-8
-58,-26,-7
-58,-25,-7
-58,-25,-8
-58,-25,-8
-58,-25,-9
-58,-25,-8
-59,-25,-8
-58,-25,-8
-58,-25,-8
-57,-25,-9
-58,-25,-8
-58,-26,-8
-58,-25,-8
-58,-25,-8
-58,-25,-8
-58,-25,-8
-58,-25,-8
-58,-25,-8
-58,-25,-8
-58,-25,-8
-58,-25,-8
-58,-25,-8
-58,-25,-8
-58,-25,-8
-58,-25,-8
-58,-25,-8
-58,-25,-7
-59,-25,-8
-58,-24,-7
-58,-25,-8
-57,-25,-8
-58,-25,-8
-58,-25,-8
-58,-25,-8
-58,-25,-8
-59,-25,-8
-59,-24,-7
-59,-25,-8
-57,-25,-8
-57,-24,-7
-56,-24,-7
-56,-26,-6
-58,-26,-6
-60,-27,-10
-58,-26,-9
-58,-26,-9
-58,-25,-9
-57,-23,-8
-57,-24,-8
-58,-26,-9
-59,-28,-9
-59,-28,-9
-58,-26,-8
-58,-27,-10
-57,-25,-9
-57,-23,-9
-57,-23,-8
-60,-28,-9
-60,-28,-8
-58,-26,-8
-57,-26,-9
-56,-26,-9
-58,-25,-9
-59,-25,-9
-59,-24,-8
-59,-24,-8
-57,-25,-9
-57,-26,-9
-57,-27,-9
-58,-26,-9
-58,-25,-8
-58,-25,-9
-58,-25,-9
-58,-25,-8
-58,-26,-9
-58,-26,-9
-58,-26,-9
-57,-26,-9
-58,-26,-9
-57,-26,-9
-58,-26,-8
-57,-26,-8
-57,-26,-9
-57,-26,-8
-57,-26,-9
-57,-26,-9
-58,-26,-9
-58,-25,-8
-58,-25,-8
-58,-25,-8
-58,-25,-8
-58,-26,-9
-58,-26,-9
-58,-26,-9
-57,-26,-9
-58,-25,-9
-57,-25,-9
-58,-25,-8
-58,-25,-9
-58,-26,-8
-58,-26,-8
-58,-26,-9
-58,-26,-9
-58,-25,-8
-58,-25,-9
-58,-25,-9
-57,-25,-9
-58,-25,-9
-58,-26,-9
-57,-25,-9
-58,-25,-9
-58,-25,-8
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-26,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-8
-57,-25,-9
-58,-24,-8
-58,-25,-10
-57,-25,-9
-58,-25,-9
-58,-25,-8
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-8
-58,-25,-9
-58,-26,-8
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-58,-25,-9
-57,-25,-9
-59,-25,-9
-58,-26,-9
-57,-25,-9
-58,-25,-8
-58,-26,-9
-58,-25,-9
-58,-25,-8
-58,-25,-8
-58,-25,-8
-58,-26,-9
-57,-25,-8
-58,-26,-8
-58,-26,-8
-58,-26,-8
-57,-26,-9
-58,-25,-9
-58,-26,-9
-58,-25,-8
-58,-25,-8
-57,-26,-9
-57,-26,-8
-58,-26,-9
-58,-26,-8
-58,-26,-9
-58,-25,-8
-58,-25,-8
-58,-26,-9
-60,-24,-8
-81,-16,11
-90,-11,13
-61,-16,-3
-55,-22,-13
-50,-24,-8
-54,-26,-6
-60,-30,-13
-36,-32,-5
-49,-34,-15
-60,-32,-6
-65,-27,-9
-61,-23,-13
-45,-25,-17
-45,-29,-24
-49,-31,-18
-57,-24,-5
-56,-24,-5
-63,-25,-17
-50,-25,-14
-59,-21,-14
-64,-18,-11
-66,-17,-10
-68,-19,-13
-65,-21,-14
-57,-22,-16
-55,-21,-16
-53,-23,-17
-55,-23,-17
-57,-23,-16
-59,-22,-16
