,still,still_music,hand_up,hand_down,walking,running,after_sprint,tapping_fingers,tapping_foot,flexing
8259,50.64,59.1,-27.12,-7.04,-7.54,-46.11,,-9.45,-35.56,
8260,62.08,51.52,-31.14,-7.97,-5.49,-51.42,,-7.51,-46.52,
8261,67.29,42.8,-35.68,-9.63,-3.02,-50.95,,-6.65,-58.3,
8262,67.33,34.0,-41.08,-12.16,-0.22,-45.3,,-6.91,-69.17,
8263,63.47,26.0,-47.42,-15.45,2.55,-36.33,,-8.13,-76.85,
8264,56.87,19.37,-54.31,-19.02,4.83,-26.33,,-9.5,-79.06,
8265,48.42,14.29,-60.7,-22.07,6.33,-16.92,,-9.54,-74.21,
8266,38.83,10.62,-65.06,-23.61,7.07,-8.52,,-6.59,-61.98,
8267,28.81,8.22,-65.73,-22.77,7.26,-0.5,,0.38,-43.62,
8268,19.09,7.0,-61.54,-19.06,7.25,8.09,,11.22,-21.46,
8269,10.47,7.03,-52.19,-12.68,7.36,17.74,,24.37,1.69,
8270,3.57,8.34,-38.47,-4.42,7.86,27.95,,37.41,23.3,
8271,-1.23,10.7,-22.03,4.52,8.98,37.36,,47.69,41.58,
8272,-3.97,13.52,-4.89,12.84,10.87,44.46,,53.19,55.58,
8273,-5.03,15.85,11.12,19.48,13.48,48.24,,52.91,64.94,
8274,-5.0,16.73,24.71,23.81,16.45,48.57,,47.03,69.71,
8275,-4.47,15.48,35.29,25.65,19.13,46.11,,36.54,70.19,
8276,-3.97,11.9,42.78,25.18,20.64,41.89,,22.84,66.85,
8277,-3.87,6.32,47.41,22.74,20.19,36.92,,7.42,60.44,
8278,-4.42,-0.54,49.48,18.79,17.32,31.85,,-8.38,51.96,
8279,-5.79,-7.87,49.29,13.83,12.08,27.03,,-23.33,42.55,
8280,-8.07,-15.09,47.2,8.5,5.01,22.64,,-36.19,33.29,
8281,-11.28,-21.95,43.62,3.47,-2.94,18.93,,-45.72,25.09,
8282,-15.36,-28.73,39.05,-0.56,-10.71,16.22,,-50.83,18.4,
8283,-20.16,-36.14,34.05,-3.07,-17.29,14.62,,-50.77,13.31,
8284,-25.56,-45.12,29.07,-3.93,-21.96,13.7,,-45.43,9.49,
8285,-31.56,-56.35,24.45,-3.41,-24.36,12.33,,-35.52,6.44,
8286,-38.34,-69.66,20.28,-2.13,-24.55,9.05,,-22.61,3.65,
8287,-46.24,-83.54,16.53,-0.8,-22.86,2.81,,-9.0,0.82,
8288,-55.63,-95.12,13.04,0.08,-19.83,-6.28,,2.67,-2.03,
8289,-66.48,-100.77,9.69,0.33,-16.06,-16.69,,9.92,-4.73,
8290,-77.94,-97.29,6.39,0.16,-12.08,-25.96,,10.98,-7.09,
8291,-88.13,-83.24,3.15,-0.09,-8.34,-31.69,,5.28,-9.18,
8292,-94.29,-59.63,-0.03,-0.16,-5.12,-32.61,,-6.24,-11.35,
8293,-93.55,-29.83,-3.15,-0.03,-2.55,-28.98,,-21.28,-14.16,
8294,-83.9,1.46,-6.26,-0.02,-0.59,-22.39,,-36.72,-18.25,
8295,-65.14,29.69,-9.43,-0.62,0.96,-14.85,,-49.38,-24.1,
8296,-39.2,51.71,-12.73,-2.26,2.34,-7.91,,-56.68,-32.06,
8297,-9.7,66.38,-16.21,-5.18,3.71,-2.27,,-56.97,-42.13,
8298,19.14,74.18,-19.89,-9.23,5.04,2.03,,-49.55,-53.95,
8299,43.72,76.53,-23.82,-13.85,6.14,4.82,,-34.63,-66.53,
8300,61.92,74.92,-28.15,-18.08,6.73,5.27,,-13.3,-78.18,
8301,73.24,70.51,-33.14,-20.84,6.64,1.95,,12.29,-86.57,
8302,78.47,64.05,-39.15,-21.13,5.91,-6.49,,38.87,-89.34,
8303,78.89,56.14,-46.39,-18.4,4.78,-20.26,,62.36,-84.72,
8304,75.72,47.41,-54.79,-12.77,3.64,-37.59,,78.8,-72.29,
8305,69.85,38.49,-63.65,-4.95,2.8,-54.78,,85.38,-53.18,
8306,61.91,30.07,-71.69,3.85,2.48,-67.16,,81.35,-29.78,
8307,52.53,22.64,-77.13,12.35,2.69,-70.79,,68.14,-5.09,
8308,42.45,16.56,-78.19,19.49,3.33,-63.99,,48.78,18.13,
8309,32.54,11.96,-73.68,24.57,4.16,-47.98,,26.77,37.89,
8310,23.69,8.85,-63.35,27.28,4.88,-26.35,,5.21,53.17,
8311,16.6,7.12,-48.13,27.6,5.19,-3.55,,-13.71,63.74,
8312,11.56,6.44,-29.82,25.64,4.8,16.68,,-28.7,69.82,
8313,8.48,6.35,-10.63,21.72,3.54,32.46,,-38.93,71.86,
8314,6.85,6.2,7.46,16.31,1.41,43.74,,-43.87,70.34,
8315,5.97,5.43,23.0,10.14,-1.39,51.56,,-43.36,65.82,
8316,5.17,3.6,35.29,4.04,-4.48,57.12,,-37.89,58.94,
8317,3.91,0.53,44.22,-1.15,-7.39,60.94,,-28.73,50.5,
8318,1.97,-3.69,50.05,-4.82,-9.63,62.83,,-17.93,41.42,
8319,-0.67,-8.81,53.2,-6.7,-10.83,62.22,,-7.74,32.64,
8320,-3.88,-14.64,54.13,-6.93,-10.84,58.67,,-0.17,24.97,
8321,-7.52,-21.11,53.29,-5.97,-9.74,52.3,,3.58,18.85,
8322,-11.57,-28.39,51.1,-4.41,-7.85,43.83,,3.15,14.29,
8323,-16.09,-36.85,47.93,-2.87,-5.63,34.4,,-1.09,10.85,
8324,-21.21,-46.98,44.1,-1.78,-3.53,25.18,,-8.54,7.96,
8325,-27.09,-59.1,39.89,-1.36,-1.85,17.01,,-18.65,5.11,
8326,-33.98,-72.95,35.54,-1.58,-0.69,10.07,,-31.12,2.11,
8327,-42.19,-87.35,31.23,-2.21,0.04,4.13,,-45.77,-0.89,
8328,-52.09,-100.03,27.08,-3.0,0.58,-1.2,,-62.07,-3.64,
8329,-63.74,-107.86,23.14,-3.77,1.14,-5.93,,-78.81,-5.97,
8330,-76.45,-107.8,19.38,-4.63,1.88,-9.57,,-93.73,-8.02,
8331,-88.45,-97.83,15.71,-5.92,2.8,-11.44,,-103.74,-10.28,
8332,-96.95,-77.95,12.1,-8.08,3.86,-11.22,,-105.56,-13.46,
8333,-98.76,-50.39,8.51,-11.41,4.94,-9.38,,-96.67,-18.24,
8334,-91.4,-19.05,4.94,-15.74,5.93,-7.13,,-76.3,-25.18,
8335,-74.14,11.6,1.39,-20.35,6.74,-5.83,,-46.06,-34.51,
8336,-48.5,37.8,-2.2,-24.13,7.26,-6.28,,-9.84,-46.08,
8337,-18.0,57.33,-5.89,-25.89,7.4,-8.35,,26.98,-59.11,
8338,12.93,69.68,-9.76,-24.84,7.1,-11.11,,58.81,-72.1,
8339,40.2,75.66,-13.81,-20.82,6.42,-13.44,,81.28,-82.83,
8340,61.07,76.75,-18.05,-14.4,5.58,-14.59,,92.06,-88.8,
8341,74.54,74.45,-22.57,-6.63,5.02,-14.51,,91.16,-87.78,
8342,81.04,69.97,-27.6,1.35,5.24,-13.55,,80.5,-78.63,
8343,81.82,64.19,-33.53,8.57,6.62,-12.02,,63.19,-61.72,
8344,78.34,57.7,-40.68,14.37,9.23,-9.92,,42.7,-38.97,
8345,71.93,50.89,-49.01,18.42,12.66,-6.93,,22.4,-13.35,
8346,63.78,44.08,-57.79,20.54,16.06,-2.88,,5.3,11.95,
8347,54.91,37.57,-65.55,20.65,18.4,1.62,,-6.23,34.29,
8348,46.22,31.71,-70.36,18.71,18.73,4.99,,-10.57,52.07,
8349,38.37,26.81,-70.38,14.89,16.54,4.96,,-7.19,64.66,
8350,31.71,23.11,-64.52,9.64,11.85,-0.55,,3.09,72.29,
8351,26.19,20.65,-52.89,3.7,5.24,-12.32,,18.14,75.55,
8352,21.61,19.17,-36.72,-1.95,-2.38,-28.95,,34.82,75.1,
8353,17.68,18.2,-18.07,-6.43,-9.9,-46.83,,49.67,71.63,
8354,14.35,17.11,0.85,-9.12,-16.33,-61.01,,59.63,65.8,
8355,11.75,15.38,18.21,-9.94,-20.82,-66.93,,62.79,58.3,
8356,10.05,12.75,32.87,-9.25,-22.89,-62.21,,58.6,49.94,
8357,9.21,9.14,44.37,-7.71,-22.45,-47.56,,47.93,41.52,
8358,8.83,4.74,52.72,-5.93,-19.86,-26.5,,32.57,33.78,
8359,8.17,-0.27,58.12,-4.28,-15.79,-4.05,,14.62,27.22,
8360,6.39,-5.74,60.85,-2.83,-11.13,15.11,,-4.05,21.96,
8361,2.9,-11.68,61.23,-1.46,-6.74,28.07,,-21.91,17.77,
8362,-2.35,-18.19,59.62,-0.12,-3.23,34.17,,-37.81,14.2,
8363,-8.93,-25.47,56.49,1.06,-0.89,34.64,,-50.59,10.81,
8364,-16.14,-33.89,52.35,1.8,0.38,31.75,,-58.99,7.34,
8365,-23.36,-43.93,47.68,1.75,0.94,27.8,,-61.83,3.81,
8366,-30.32,-55.93,42.86,0.65,1.26,24.48,,-58.47,0.4,
8367,-37.18,-69.64,38.09,-1.55,1.71,22.62,,-49.32,-2.69,
8368,-44.49,-83.76,33.45,-4.7,2.46,22.23,,-36.08,-5.44,
8369,-52.98,-95.77,28.92,-8.46,3.43,22.8,,-21.38,-8.12,
8370,-63.32,-102.36,24.51,-12.35,4.37,23.54,,-8.02,-11.25,
8371,-75.66,-100.41,20.23,-15.73,4.96,23.69,,1.83,-15.4,
8372,-89.23,-88.26,16.15,-17.79,4.95,22.63,,7.28,-21.15,
8373,-102.07,-66.45,12.3,-17.73,4.28,19.97,,8.7,-28.91,
8374,-111.11,-37.81,8.66,-14.93,3.1,15.61,,7.32,-38.86,
8375,-112.96,-6.6,5.16,-9.21,1.75,9.87,,4.6,-50.76,
8376,-104.99,22.83,1.66,-1.02,0.62,3.6,,1.66,-63.7,
8377,-86.49,47.18,-1.92,8.63,0.1,-1.7,,-0.93,-75.94,
8378,-59.2,64.8,-5.65,18.46,0.39,-4.12,,-2.99,-85.1,
8379,-26.89,75.57,-9.46,27.25,1.46,-2.04,,-4.25,-88.59,
8380,5.81,80.4,-13.3,34.12,3.06,4.96,,-3.94,-84.42,
8381,34.81,80.55,-17.22,38.65,4.71,15.38,,-0.84,-71.95,
8382,57.56,77.35,-21.39,40.75,5.86,25.81,,6.38,-52.21,
8383,73.25,71.98,-26.21,40.55,6.02,31.97,,18.35,-27.7,
8384,82.41,65.53,-32.08,38.25,4.93,30.29,,34.21,-1.65,
8385,86.13,58.92,-39.26,34.08,2.58,19.46,,51.57,22.83,
8386,85.58,52.76,-47.5,28.43,-0.71,1.1,,66.97,43.5,
8387,81.77,47.28,-55.91,21.89,-4.44,-20.71,,77.09,59.17,
8388,75.7,42.37,-62.98,15.28,-7.98,-40.9,,79.8,69.51,
8389,68.42,37.75,-66.91,9.46,-10.81,-55.18,,74.85,74.79,
8390,61.0,33.23,-66.11,5.11,-12.58,-61.26,,63.65,75.5,
8391,54.21,28.94,-59.8,2.57,-13.16,-59.28,,48.53,72.31,
8392,48.37,25.3,-48.22,1.7,-12.69,-51.2,,31.75,66.02,
8393,43.34,22.81,-32.63,2.03,-11.46,-39.75,,15.06,57.64,
8394,38.65,21.76,-14.95,2.86,-9.78,-27.45,,-0.38,48.31,
8395,33.95,22.0,2.83,3.58,-7.93,-16.29,,-13.57,39.13,
8396,29.23,22.79,19.07,3.81,-6.15,-7.97,,-23.51,30.99,
8397,24.9,23.03,32.73,3.42,-4.63,-4.1,,-29.11,24.41,
8398,21.58,21.65,43.34,2.5,-3.52,-6.1,,-29.68,19.47,
8399,19.68,17.96,50.82,1.2,-2.92,-14.44,,-25.34,15.89,
8400,19.11,12.0,55.26,-0.43,-2.8,-27.81,,-17.32,13.23,
8401,19.16,4.46,56.9,-2.5,-2.94,-42.73,,-7.72,11.0,
8402,18.66,-3.62,56.1,-5.24,-2.97,-54.32,,0.94,8.83,
8403,16.47,-11.3,53.35,-8.87,-2.55,-57.95,,6.46,6.53,
8404,11.98,-18.13,49.24,-13.41,-1.52,-51.02,,7.47,4.09,
8405,5.29,-24.3,44.38,-18.51,0.02,-34.21,,3.71,1.65,
8406,-2.82,-30.55,39.24,-23.44,1.66,-11.16,,-4.13,-0.68,
8407,-11.27,-37.94,34.13,-27.21,2.97,12.9,,-14.84,-2.94,
8408,-19.23,-47.41,29.22,-28.78,3.64,33.09,,-27.16,-5.34,
8409,-26.38,-59.33,24.58,-27.33,3.65,46.34,,-40.21,-8.3,
8410,-33.07,-73.12,20.28,-22.57,3.24,51.98,,-53.6,-12.39,
8411,-40.16,-86.9,16.34,-14.9,2.81,51.37,,-67.18,-18.26,
8412,-48.69,-97.69,12.68,-5.33,2.71,47.07,,-80.65,-26.4,
8413,-59.54,-102.03,9.19,4.74,3.2,42.05,,-93.01,-36.96,
8414,-72.93,-97.11,5.7,13.95,4.45,38.83,,-102.44,-49.47,
8415,-88.04,-81.89,2.12,21.26,6.5,38.87,,-106.43,-62.58,
8416,-102.74,-57.72,-1.5,26.24,9.27,42.16,,-102.43,-74.19,
8417,-113.85,-28.13,-5.05,28.88,12.44,47.11,,-88.66,-81.81,
8418,-117.83,2.29,-8.37,29.46,15.45,51.01,,-64.84,-83.13,
8419,-111.85,29.37,-11.44,28.26,17.47,51.12,,-32.53,-76.81,
8420,-94.98,50.45,-14.39,25.42,17.7,45.85,,5.09,-62.91,
8421,-68.65,64.79,-17.56,21.08,15.61,35.71,,43.77,-42.95,
8422,-36.41,73.13,-21.37,15.49,11.15,23.29,,79.16,-19.5,
8423,-2.86,76.81,-26.28,9.22,4.86,12.49,,107.59,4.56,
8424,27.68,77.05,-32.59,3.08,-2.33,7.14,,126.71,26.7,
8425,52.34,74.62,-40.28,-2.06,-9.38,9.52,,135.63,45.2,
8426,69.98,70.01,-48.86,-5.58,-15.34,19.37,,134.74,59.17,
8427,80.94,63.77,-57.17,-7.37,-19.57,33.64,,125.4,68.32,
8428,86.29,56.62,-63.55,-7.75,-21.76,47.22,,109.62,72.71,
8429,87.19,49.5,-66.2,-7.28,-21.87,54.42,,89.91,72.52,
8430,84.62,43.23,-63.66,-6.49,-20.12,50.98,,69.05,68.18,
8431,79.44,38.31,-55.39,-5.72,-16.98,35.78,,49.88,60.42,
8432,72.61,34.75,-41.99,-5.03,-13.08,11.51,,34.76,50.42,
8433,65.3,32.18,-25.16,-4.38,-9.14,-16.09,,25.07,39.6,
8434,58.59,30.13,-7.09,-3.77,-5.76,-40.26,,20.7,29.44,
8435,53.22,28.22,10.04,-3.37,-3.29,-55.81,,20.14,21.05,
8436,49.29,26.41,24.7,-3.46,-1.71,-61.1,,20.99,14.92,
8437,46.31,24.88,36.14,-4.34,-0.68,-58.72,,20.83,10.9,
8438,43.52,23.89,44.26,-6.29,0.23,-54.39,,18.04,8.35,
8439,40.34,23.46,49.37,-9.36,1.37,-54.27,,12.26,6.48,
8440,36.71,23.26,51.82,-13.39,2.78,-61.88,,4.28,4.67,
8441,33.1,22.6,51.9,-17.93,4.19,-76.14,,-4.5,2.63,
8442,30.21,20.63,49.84,-22.29,5.15,-91.53,,-12.69,0.32,
8443,28.55,16.71,45.92,-25.51,5.23,-100.36,,-19.35,-2.16,
8444,28.09,10.6,40.61,-26.6,4.25,-96.26,,-24.09,-4.77,
8445,28.14,2.63,34.55,-24.76,2.42,-77.07,,-26.98,-7.65,
8446,27.6,-6.43,28.43,-19.72,0.21,-45.71,,-28.26,-11.05,
8447,25.36,-15.62,22.85,-11.89,-1.7,-8.86,,-28.38,-15.33,
8448,20.72,-24.08,18.13,-2.33,-2.73,25.86,,-27.89,-20.81,
8449,13.65,-31.3,14.21,7.54,-2.54,52.67,,-27.58,-27.84,
8450,4.78,-37.32,10.77,16.33,-1.09,69.06,,-28.32,-36.69,
8451,-4.82,-42.68,7.38,23.04,1.37,75.58,,-30.98,-47.52,
8452,-14.06,-48.33,3.74,27.22,4.43,74.41,,-36.2,-60.09,
8453,-22.17,-55.4,-0.21,28.86,7.5,67.96,,-44.22,-73.43,
8454,-29.01,-64.9,-4.23,28.23,10.02,58.3,,-54.91,-85.68,
8455,-35.06,-77.21,-7.97,25.63,11.35,47.22,,-67.83,-94.31,
8456,-41.29,-91.68,-11.22,21.34,11.07,36.66,,-82.18,-96.69,
8457,-48.87,-106.39,-13.98,15.74,8.95,28.76,,-96.69,-90.98,
8458,-58.71,-118.29,-16.59,9.35,5.14,25.07,,-109.44,-76.83,
8459,-71.07,-123.94,-19.61,2.9,0.21,25.71,,-117.91,-55.66,
8460,-85.13,-120.56,-23.59,-2.74,-5.07,28.85,,-119.35,-30.2,
8461,-98.85,-107.05,-28.99,-6.81,-9.79,31.33,,-111.57,-3.74,
8462,-109.14,-84.54,-35.94,-8.91,-13.25,29.95,,-93.81,20.83,
8463,-112.57,-56.09,-44.28,-9.1,-14.96,23.05,,-67.26,41.6,
8464,-106.49,-25.82,-53.38,-7.88,-14.88,11.53,,-35.01,57.68,
8465,-90.0,2.36,-62.14,-6.02,-13.23,-1.41,,-1.34,68.96,
8466,-64.46,25.76,-69.04,-4.21,-10.54,-11.49,,29.36,75.61,
8467,-33.29,43.22,-72.36,-2.88,-7.44,-15.18,,53.66,77.92,
8468,-0.84,54.92,-70.63,-2.12,-4.57,-11.13,,69.73,76.22,
8469,28.77,61.7,-63.06,-1.81,-2.44,-0.7,,77.37,71.02,
8470,52.75,64.53,-49.95,-1.75,-1.35,12.56,,77.66,63.2,
8471,69.88,64.16,-32.71,-1.93,-1.28,24.19,,72.48,53.97,
8472,80.29,61.21,-13.52,-2.49,-1.98,30.29,,63.97,44.6,
8473,84.79,56.3,5.35,-3.73,-3.0,28.76,,54.26,36.16,
8474,84.34,50.3,22.03,-5.9,-3.87,19.75,,45.35,29.27,
8475,79.85,44.25,35.45,-9.1,-4.24,5.5,,38.88,23.97,
8476,72.28,39.16,45.3,-13.17,-3.96,-10.39,,35.94,19.88,
8477,62.81,35.85,51.74,-17.64,-3.15,-24.21,,36.8,16.42,
8478,52.89,34.63,55.09,-21.73,-2.1,-33.39,,40.72,13.09,
8479,43.89,35.24,55.65,-24.46,-1.11,-37.51,,46.04,9.68,
8480,36.82,37.02,53.71,-24.83,-0.38,-38.44,,50.5,6.19,
8481,32.03,39.14,49.71,-22.16,0.1,-39.6,,51.97,2.82,
8482,29.11,40.91,44.26,-16.34,0.55,-44.38,,49.02,-0.26,
8483,27.25,41.98,38.14,-7.95,1.22,-54.47,,41.43,-3.03,
8484,25.6,42.4,32.08,1.76,2.29,-68.78,,30.2,-5.73,
8485,23.74,42.44,26.6,11.3,3.81,-83.5,,17.29,-8.84,
8486,21.81,42.32,21.81,19.32,5.69,-93.44,,5.01,-13.03,
8487,20.39,42.01,17.46,24.94,7.84,-94.09,,-4.58,-19.02,
8488,20.02,41.16,13.13,27.89,10.21,-83.54,,-10.16,-27.48,
8489,20.8,39.17,8.46,28.36,12.81,-63.31,,-11.36,-38.75,
8490,22.13,35.47,3.36,26.73,15.61,-37.73,,-8.8,-52.53,
8491,22.83,29.74,-1.92,23.41,18.4,-12.23,,-3.94,-67.69,
8492,21.65,22.16,-6.93,18.77,20.78,8.72,,1.34,-82.07,
8493,17.75,13.29,-11.22,13.22,22.19,23.08,,5.1,-92.89,
8494,11.16,3.95,-14.58,7.32,22.04,31.39,,5.78,-97.33,
8495,2.73,-5.05,-17.18,1.8,20.0,35.87,,2.44,-93.34,
8496,-6.23,-13.18,-19.6,-2.61,16.05,39.0,,-5.16,-80.39,
8497,-14.51,-20.25,-22.72,-5.32,10.56,42.42,,-16.57,-59.69,
8498,-21.47,-26.46,-27.4,-6.18,4.17,46.55,,-30.9,-33.91,
8499,-27.28,-32.26,-34.27,-5.45,-2.34,50.99,,-46.88,-6.39,
8500,-32.71,-38.3,-43.34,-3.78,-8.24,55.0,,-62.99,19.7,
8501,-38.85,-45.29,-53.79,-1.96,-12.96,57.93,,-77.47,42.05,
8502,-46.72,-53.89,-64.03,-0.6,-16.09,59.17,,-88.52,59.4,
8503,-56.91,-64.45,-71.94,-0.0,-17.41,58.13,,-94.51,71.46,
8504,-69.25,-76.53,-75.42,-0.15,-16.97,54.25,,-94.4,78.54,
8505,-82.6,-88.68,-73.02,-0.82,-15.01,47.38,,-87.95,81.23,
8506,-94.79,-98.35,-64.4,-1.8,-12.01,38.16,,-75.8,80.23,
8507,-102.88,-102.45,-50.42,-3.02,-8.57,28.13,,-59.4,76.29,
8508,-103.88,-98.35,-32.86,-4.56,-5.24,19.47,,-40.72,70.2,
8509,-95.65,-84.86,-13.85,-6.65,-2.39,14.39,,-21.86,62.84,
8510,-77.8,-62.91,4.69,-9.45,-0.13,14.31,,-4.71,55.08,
8511,-52.06,-35.43,21.37,-13.04,1.6,19.38,,9.45,47.74,
8512,-21.92,-6.44,35.44,-17.24,2.93,28.28,,20.14,41.37,
8513,8.33,20.15,46.49,-21.58,3.86,38.63,,27.91,36.2,
8514,34.81,41.67,54.34,-25.3,4.23,47.67,,34.16,32.08,
8515,55.0,57.01,58.93,-27.47,3.85,53.0,,40.65,28.56,
8516,68.0,66.43,60.33,-27.2,2.64,53.17,,48.82,25.13,
8517,74.28,70.9,58.9,-23.9,0.82,47.92,,59.08,21.42,
8518,75.02,71.44,55.3,-17.55,-1.12,38.06,,70.5,17.37,
8519,71.56,68.82,50.37,-8.79,-2.53,25.14,,81.01,13.24,
8520,65.12,63.63,44.93,1.21,-2.82,10.96,,88.15,9.41,
8521,56.75,56.6,39.57,11.05,-1.72,-2.75,,89.9,6.1,
8522,47.42,48.69,34.46,19.45,0.66,-14.74,,85.43,3.23,
8523,38.06,41.03,29.43,25.57,3.84,-24.37,,75.21,0.39,
8524,29.48,34.66,24.12,29.05,7.18,-31.65,,60.75,-3.01,
8525,22.24,30.18,18.28,29.94,9.97,-37.09,,44.07,-7.51,
8526,16.6,27.64,11.95,28.53,11.7,-41.54,,27.26,-13.49,
8527,12.52,26.55,5.56,25.17,12.04,-45.92,,12.27,-21.18,
8528,9.84,26.19,-0.26,20.31,10.91,-51.08,,0.86,-30.73,
8529,8.33,25.97,-4.94,14.47,8.46,-57.57,,-5.37,-42.18,
8530,7.87,25.57,-8.28,8.33,5.01,-65.49,,-5.27,-55.28,
8531,8.31,25.08,-10.6,2.69,0.95,-74.26,,1.49,-69.04,
8532,9.4,24.74,-12.65,-1.74,-3.32,-82.53,,14.06,-81.53,
8533,10.69,24.72,-15.45,-4.39,-7.46,-88.24,,30.21,-90.11,
8534,11.51,24.87,-19.97,-5.15,-11.21,-89.12,,46.67,-91.95,
8535,11.17,24.7,-26.83,-4.31,-14.4,-83.44,,59.81,-85.1,
8536,9.09,23.49,-36.18,-2.5,-16.84,-70.92,,66.56,-69.19,
8537,5.09,20.54,-47.4,-0.47,-18.39,-53.02,,65.14,-45.73,
8538,-0.53,15.43,-59.13,1.1,-18.96,-32.66,,55.45,-17.71,
8539,-7.15,8.27,-69.31,1.83,-18.55,-13.18,,38.93,11.31,
8540,-13.99,-0.42,-75.6,1.69,-17.34,2.89,,17.96,38.09,
8541,-20.49,-9.79,-75.97,0.89,-15.67,14.59,,-4.76,60.35,
8542,-26.49,-18.95,-69.43,-0.26,-13.91,22.57,,-26.81,76.81,
8543,-32.45,-27.18,-56.38,-1.54,-12.37,28.3,,-46.19,87.05,
8544,-39.26,-34.17,-38.53,-2.86,-11.17,33.11,,-61.3,91.11,
8545,-47.92,-40.01,-18.32,-4.34,-10.26,37.46,,-70.91,89.36,
8546,-58.98,-45.24,1.89,-6.25,-9.49,40.94,,-74.22,82.5,
8547,-71.94,-50.64,20.48,-8.84,-8.69,42.76,,-71.16,71.61,
8548,-84.94,-57.1,36.65,-12.2,-7.77,42.51,,-62.55,58.11,
8549,-94.92,-65.27,50.16,-16.14,-6.68,40.53,,-50.03,43.64,
8550,-98.41,-75.27,60.88,-20.11,-5.44,37.85,,-35.67,29.79,
8551,-92.66,-86.28,68.46,-23.23,-4.05,35.73,,-21.36,17.85,
8552,-76.78,-96.49,72.44,-24.49,-2.48,34.97,,-8.36,8.61,
8553,-52.15,-103.27,72.61,-23.04,-0.64,35.74,,2.79,2.31,
8554,-22.15,-103.9,69.31,-18.5,1.54,37.52,,12.02,-1.22,
8555,8.88,-96.41,63.58,-11.19,4.12,39.65,,19.28,-2.48,
8556,36.95,-80.42,56.79,-2.07,7.07,41.71,,24.23,-2.11,
8557,59.35,-57.42,50.19,7.48,10.3,43.88,,26.25,-0.84,
8558,75.01,-30.42,44.52,16.08,13.68,46.75,,24.86,0.6,
8559,84.1,-3.03,39.76,22.71,17.06,50.91,,20.23,1.55,
8560,87.49,21.52,35.4,26.9,20.35,56.38,,13.54,1.52,
8561,86.17,41.17,30.76,28.6,23.41,62.31,,7.11,0.21,
8562,81.11,55.17,25.47,28.08,26.0,67.01,,3.8,-2.36,
8563,73.29,63.77,19.58,25.69,27.68,68.44,,6.18,-5.9,
8564,63.9,67.71,13.59,21.82,27.79,64.93,,15.58,-10.01,
8565,54.23,67.81,8.13,16.94,25.66,55.7,,31.4,-14.39,
8566,45.45,64.77,3.62,11.61,20.88,41.22,,51.18,-18.95,
8567,38.24,59.29,0.13,6.51,13.59,23.16,,71.18,-24.04,
8568,32.65,52.23,-2.76,2.26,4.59,3.99,,87.61,-30.31,
8569,28.24,44.61,-5.69,-0.66,-4.83,-13.52,,97.55,-38.51,
8570,24.4,37.47,-9.43,-2.06,-13.32,-27.11,,99.67,-49.08,
8571,20.84,31.71,-14.62,-2.06,-19.86,-35.44,,94.21,-61.72,
8572,17.74,27.83,-21.75,-1.01,-24.0,-38.4,,82.41,-75.04,
8573,15.59,25.87,-30.93,0.59,-25.79,-36.9,,65.89,-86.65,
8574,14.83,25.44,-41.82,2.2,-25.61,-32.42,,46.16,-93.63,
8575,15.43,25.91,-53.42,3.34,-23.86,-26.54,,24.52,-93.33,
8576,16.7,26.67,-64.03,3.65,-20.88,-20.74,,2.27,-84.27,
8577,17.46,27.32,-71.48,3.03,-17.03,-16.44,,-18.95,-66.68,
8578,16.48,27.72,-73.62,1.62,-12.71,-14.92,,-37.0,-42.57,
8579,12.99,28.03,-68.96,-0.24,-8.52,-17.12,,-49.59,-15.17,
8580,7.01,28.41,-57.3,-2.16,-5.03,-23.15,,-54.87,11.95,
8581,-0.76,28.89,-39.81,-3.9,-2.62,-31.88,,-52.15,35.84,
8582,-9.19,29.14,-18.73,-5.46,-1.32,-40.95,,-42.38,54.62,
8583,-17.26,28.55,3.29,-7.09,-0.78,-47.39,,-28.06,67.64,
8584,-24.4,26.4,23.93,-9.18,-0.46,-48.78,,-12.59,75.13,
8585,-30.62,22.23,41.59,-12.06,0.14,-44.18,,0.59,77.81,
8586,-36.51,16.05,55.5,-15.74,1.3,-34.69,,8.87,76.5,
8587,-42.95,8.45,65.52,-19.89,3.01,-22.9,,10.98,72.0,
8588,-50.9,0.35,71.86,-23.8,5.04,-11.88,,6.94,65.08,
8589,-61.06,-7.3,74.87,-26.48,7.11,-3.98,,-2.3,56.56,
8590,-73.47,-13.95,75.01,-26.97,8.98,-0.08,,-15.43,47.4,
8591,-87.12,-19.54,72.84,-24.57,10.61,0.53,,-31.25,38.57,
8592,-99.74,-24.48,68.92,-19.13,12.05,-0.3,,-48.91,30.92,
8593,-108.1,-29.47,63.83,-11.13,13.43,-0.34,,-67.92,25.08,
8594,-108.8,-35.26,58.06,-1.61,14.81,2.25,,-87.99,21.24,
8595,-99.44,-42.47,51.98,8.09,16.18,8.26,,-108.47,19.21,
8596,-79.62,-51.47,45.89,16.67,17.4,17.19,,-127.95,18.44,
8597,-51.37,-62.16,40.07,23.15,18.27,27.36,,-143.97,18.26,
8598,-18.57,-73.73,34.75,27.03,18.61,36.47,,-153.26,17.97,
8599,14.18,-84.43,30.09,28.2,18.28,42.37,,-152.4,17.02,
8600,42.89,-91.79,26.03,26.95,17.26,43.69,,-139.01,15.16,
