,still,still_music,hand_up,hand_down,walking,running,after_sprint,tapping_fingers,tapping_foot,flexing
124,-1.7199999999999989,-1.7199999999999989,-1.7199999999999989,-1.7199999999999989,-1.7199999999999989,-1.7199999999999989,-1.7199999999999989,-1.7199999999999989,-1.7199999999999989,-1.7199999999999989
125,-1.299999999999983,-1.299999999999983,-1.299999999999983,-1.299999999999983,-1.299999999999983,-1.299999999999983,-1.299999999999983,-1.299999999999983,-1.299999999999983,-1.299999999999983
126,-0.8900000000000148,-0.8900000000000148,-0.8900000000000148,-0.8900000000000148,-0.8900000000000148,-0.8900000000000148,-0.8900000000000148,-0.8900000000000148,-0.8900000000000148,-0.8900000000000148
127,-0.5600000000000023,-0.5600000000000023,-0.5600000000000023,-0.5600000000000023,-0.5600000000000023,-0.5600000000000023,-0.5600000000000023,-0.5600000000000023,-0.5600000000000023,-0.5600000000000023
128,-0.3100000000000023,-0.3100000000000023,-0.3100000000000023,-0.3100000000000023,-0.3100000000000023,-0.3100000000000023,-0.3100000000000023,-0.3100000000000023,-0.3100000000000023,-0.3100000000000023
129,-0.1699999999999875,-0.1699999999999875,-0.1699999999999875,-0.1699999999999875,-0.1699999999999875,-0.1699999999999875,-0.1699999999999875,-0.1699999999999875,-0.1699999999999875,-0.1699999999999875
130,-0.10000000000002274,-0.10000000000002274,-0.10000000000002274,-0.10000000000002274,-0.10000000000002274,-0.10000000000002274,-0.10000000000002274,-0.10000000000002274,-0.10000000000002274,-0.10000000000002274
131,-0.05999999999998806,-0.05999999999998806,-0.05999999999998806,-0.05999999999998806,-0.05999999999998806,-0.05999999999998806,-0.05999999999998806,-0.05999999999998806,-0.05999999999998806,-0.05999999999998806
132,-0.01999999999999602,-0.01999999999999602,-0.01999999999999602,-0.01999999999999602,-0.01999999999999602,-0.01999999999999602,-0.01999999999999602,-0.01999999999999602,-0.01999999999999602,-0.01999999999999602
133,0.04999999999999716,0.04999999999999716,0.04999999999999716,0.04999999999999716,0.04999999999999716,0.04999999999999716,0.04999999999999716,0.04999999999999716,0.04999999999999716,0.04999999999999716
134,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.10999999999999943
135,0.1700000000000017,0.1700000000000017,0.1700000000000017,0.1700000000000017,0.1700000000000017,0.1700000000000017,0.1700000000000017,0.1700000000000017,0.1700000000000017,0.1700000000000017
136,0.2400000000000091,0.2400000000000091,0.2400000000000091,0.2400000000000091,0.2400000000000091,0.2400000000000091,0.2400000000000091,0.2400000000000091,0.2400000000000091,0.2400000000000091
137,0.2699999999999818,0.2699999999999818,0.2699999999999818,0.2699999999999818,0.2699999999999818,0.2699999999999818,0.2699999999999818,0.2699999999999818,0.2699999999999818,0.2699999999999818
138,0.27000000000001023,0.27000000000001023,0.27000000000001023,0.27000000000001023,0.27000000000001023,0.27000000000001023,0.27000000000001023,0.27000000000001023,0.27000000000001023,0.27000000000001023
139,0.28000000000000114,0.28000000000000114,0.28000000000000114,0.28000000000000114,0.28000000000000114,0.28000000000000114,0.28000000000000114,0.28000000000000114,0.28000000000000114,0.28000000000000114
140,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716
141,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716
142,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023
143,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023
144,0.3299999999999983,0.3299999999999983,0.3299999999999983,0.3299999999999983,0.3299999999999983,0.3299999999999983,0.3299999999999983,0.3299999999999983,0.3299999999999983,0.3299999999999983
145,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023,0.3100000000000023
146,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716
147,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716,0.29999999999999716
148,0.30000000000000426,0.30000000000000426,0.30000000000000426,0.30000000000000426,0.30000000000000426,0.30000000000000426,0.30000000000000426,0.30000000000000426,0.30000000000000426,0.30000000000000426
149,0.2799999999999976,0.2799999999999976,0.2799999999999976,0.2799999999999976,0.2799999999999976,0.2799999999999976,0.2799999999999976,0.2799999999999976,0.2799999999999976,0.2799999999999976
150,0.28000000000000114,0.28000000000000114,0.28000000000000114,0.28000000000000114,0.28000000000000114,0.28000000000000114,0.28000000000000114,0.28000000000000114,0.28000000000000114,0.28000000000000114
151,0.26000000000000156,0.26000000000000156,0.26000000000000156,0.26000000000000156,0.26000000000000156,0.26000000000000156,0.26000000000000156,0.26000000000000156,0.26000000000000156,0.26000000000000156
152,0.27999999999999936,0.27999999999999936,0.27999999999999936,0.27999999999999936,0.27999999999999936,0.27999999999999936,0.27999999999999936,0.27999999999999936,0.27999999999999936,0.27999999999999936
153,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
154,0.24999999999999822,0.24999999999999822,0.24999999999999822,0.24999999999999822,0.24999999999999822,0.24999999999999822,0.24999999999999822,0.24999999999999822,0.24999999999999822,0.24999999999999822
155,0.2300000000000022,0.2300000000000022,0.2300000000000022,0.2300000000000022,0.2300000000000022,0.2300000000000022,0.2300000000000022,0.2300000000000022,0.2300000000000022,0.2300000000000022
156,0.22999999999999865,0.22999999999999865,0.22999999999999865,0.22999999999999865,0.22999999999999865,0.22999999999999865,0.22999999999999865,0.22999999999999865,0.22999999999999865,0.22999999999999865
157,0.20000000000000107,0.20000000000000107,0.20000000000000107,0.20000000000000107,0.20000000000000107,0.20000000000000107,0.20000000000000107,0.20000000000000107,0.20000000000000107,0.20000000000000107
158,0.17999999999999883,0.17999999999999883,0.17999999999999883,0.17999999999999883,0.17999999999999883,0.17999999999999883,0.17999999999999883,0.17999999999999883,0.17999999999999883,0.17999999999999883
159,0.1800000000000006,0.1800000000000006,0.1800000000000006,0.1800000000000006,0.1800000000000006,0.1800000000000006,0.1800000000000006,0.1800000000000006,0.1800000000000006,0.1800000000000006
160,0.14000000000000012,0.14000000000000012,0.14000000000000012,0.14000000000000012,0.14000000000000012,0.14000000000000012,0.14000000000000012,0.14000000000000012,0.14000000000000012,0.14000000000000012
