Accelerometer x,Accelerometer y,Accelerometer z
-36,-49,10
-27,-15,0
-21,22,-1
-19,20,8
-32,-1,-5
-37,-18,-8
-44,-60,0
-46,-97,13
-92,-122,-32
-85,-105,1
-65,-103,8
-41,-81,5
-26,-72,7
3,-30,23
25,-16,18
52,10,3
42,-21,1
20,-31,-18
6,-47,56
-8,-87,77
-75,-127,-72
-50,-128,-58
-62,-64,13
-66,-26,5
-46,-12,5
-42,25,0
-35,34,-4
-10,45,-3
4,45,-4
12,37,-10
2,24,-10
-20,25,-28
-128,104,-32
-128,127,33
-128,76,-30
-128,48,1
-55,2,32
-28,-15,38
-11,-28,59
-12,-21,36
-16,-24,23
-27,-22,29
-33,-14,41
-57,19,57
-65,35,3
-91,60,-30
-126,127,-49
-96,127,-39
-25,101,-29
24,76,-21
-7,0,-41
5,-20,-16
34,-19,-4
39,-2,-17
24,3,-22
4,59,-30
-23,125,-65
-128,127,-101
-120,127,-21
-84,127,-10
-33,60,-1
-28,27,1
-24,-9,-8
-16,-12,-6
-1,-55,-4
15,-94,-2
14,-96,2
-4,-65,-2
-9,-57,-24
-128,23,-128
-128,127,-124
-122,127,-80
-75,115,-52
-35,93,-36
40,40,-14
44,24,-18
39,15,2
41,7,-30
25,10,-30
-9,24,-30
-35,42,-47
-128,125,-69
-128,127,-71
-128,104,-38
-37,56,11
-28,17,32
-56,-13,2
-19,-16,10
-19,-55,11
7,-83,-1
42,-70,-28
-80,-47,-22
-128,-43,-13
-128,-4,93
-111,75,127
-66,79,127
-80,54,126
-65,30,53
-33,24,32
-34,21,18
-30,49,5
-27,58,0
-9,22,0
-3,10,10
12,-27,38
-6,-94,69
-19,-97,72
-34,-93,57
-9,-92,57
17,-80,33
6,-70,18
-5,-38,2
30,2,18
41,-1,1
24,-4,-21
23,-16,-15
3,-45,5
38,-79,26
20,-89,15
27,-110,39
-7,-86,43
-40,-25,42
-16,-1,56
-17,22,51
-53,33,16
-58,46,22
-12,35,30
-3,27,24
-40,21,33
-53,4,44
-128,29,127
-128,45,127
-118,29,126
-67,-6,41
-56,-22,20
-33,-24,6
-32,-25,1
-3,-32,-6
42,-80,-30
42,-104,-46
34,-72,-27
10,-62,-18
-128,-128,-21
-128,-119,-62
-128,57,27
-128,50,16
-103,55,8
-42,76,7
-18,80,5
33,88,-10
45,90,-8
40,53,-12
29,23,-8
12,21,-1
-108,34,-11
-128,44,20
-128,127,90
-128,70,8
-92,-27,10
-15,-32,19
-18,-31,13
-1,-30,13
6,-36,12
18,-75,-6
23,-95,-12
7,-88,-28
-55,-81,1
-128,-128,-4
-128,43,16
-128,68,-1
-128,67,9
-79,61,4
-15,75,-11
30,65,-27
41,78,-28
38,71,-25
34,46,-19
28,26,-8
0,15,-5
-85,34,3
-128,127,127
-128,127,102
-128,5,11
-90,-14,39
-25,-25,21
-13,-30,17
16,-32,21
20,-47,11
19,-75,-5
12,-109,-32
12,-83,-28
-30,-74,12
-128,-101,30
-128,-28,-26
-128,117,-5
-128,99,26
-71,59,-9
-37,89,-2
15,106,-4
65,108,1
63,83,9
49,36,2
35,30,6
5,35,-7
-68,64,-19
-128,127,127
-128,120,-22
-128,15,-35
-45,-34,6
-9,-33,10
12,-44,9
18,-45,15
8,-81,2
-4,-112,-18
1,-99,-22
-29,-69,14
-128,-103,28
-128,38,88
-128,110,99
-128,77,61
-47,81,47
-24,83,23
8,76,-21
25,77,-35
34,74,-48
39,54,-47
25,32,-31
14,18,-23
-6,13,-7
-128,127,97
-128,127,110
-128,44,39
-128,-3,43
-43,-27,40
-7,-30,26
2,-28,17
-2,-73,-7
-6,-121,-22
2,-128,-29
8,-101,4
-80,-65,12
-128,-32,5
-128,60,34
-128,124,35
-128,107,13
-49,87,1
-6,94,-13
13,85,-22
54,98,-19
54,83,-15
36,48,-15
34,36,-10
31,24,6
-116,66,8
-128,102,90
-128,127,81
-128,70,20
-64,-19,41
-31,-38,31
-11,-35,17
0,-48,17
2,-78,8
10,-122,-9
9,-112,-7
-25,-73,-9
-128,-77,-24
-128,29,36
-128,127,31
-128,114,10
-55,109,19
-21,110,18
1,107,1
40,117,-1
66,86,-11
55,40,-18
46,31,-14
14,27,-5
-40,31,-6
-128,96,127
-128,127,127
-128,9,14
-46,-18,57
-13,-26,46
-4,-33,16
0,-34,13
5,-87,-13
2,-124,-37
21,-126,-64
0,-80,-44
-82,-70,1
-128,-18,-9
-128,127,-30
-128,127,20
-116,117,8
-3,112,18
19,98,-1
36,90,-8
43,90,-13
46,77,-12
49,33,-11
47,31,-1
-1,35,11
-128,123,54
-128,127,127
-128,9,78
-66,0,73
-26,-42,45
-25,-47,25
-12,-31,18
-11,-57,3
3,-84,-13
17,-107,-26
-6,-94,-32
-86,-67,-29
-128,-102,-33
-128,-67,-7
-128,15,29
-128,32,52
-93,25,39
-82,34,35
-22,48,31
-11,63,5
-6,60,2
-22,31,-17
-29,19,-14
-1,-26,34
16,-63,59
-128,-128,1
-54,-115,60
3,-100,73
-51,-68,20
-20,-55,22
32,-18,16
35,-13,-8
47,-20,-24
40,-21,-13
25,-31,-9
3,-66,4
-48,-128,-18
-13,-107,39
-30,-118,52
-77,-70,63
-32,-16,81
-28,-1,73
-7,28,47
-2,48,36
-8,53,22
-11,40,8
9,20,17
-31,22,47
-112,33,112
-128,107,127
-128,61,127
-93,6,36
-67,-21,18
-71,-37,-7
-7,-40,-2
17,-53,-9
20,-97,-38
20,-109,-48
31,-68,-37
7,-55,-21
-120,-128,60
-128,-20,94
-128,14,127
-128,34,91
-108,29,62
-49,75,37
-5,83,9
24,93,-3
47,86,-16
39,61,-21
33,42,-11
25,36,-6
-36,18,-7
-128,102,127
-128,127,101
-128,-12,13
-128,-22,38
-39,-36,13
-21,-37,6
18,-43,0
9,-77,-16
19,-103,-20
14,-102,-38
9,-81,-25
-52,-77,-11
-128,-128,-11
-128,11,-17
-128,98,8
-128,81,2
-44,94,9
-18,96,11
25,96,-15
51,103,-16
59,66,-10
46,31,-8
38,34,-3
-2,39,5
-107,71,28
-128,127,127
-128,127,46
-128,-29,16
-29,-23,23
-11,-36,15
9,-33,11
16,-34,9
16,-62,-8
21,-93,-23
24,-107,-43
8,-58,-4
-26,-89,36
-128,-112,-128
-128,93,-47
-128,103,39
-99,56,6
-57,90,-4
3,90,-5
36,86,-11
63,79,0
58,57,-4
37,29,-13
21,26,-5
-7,19,2
-128,127,27
-128,127,70
-128,6,-25
-128,-31,-3
-17,-21,26
-3,-34,21
11,-37,5
15,-70,-14
22,-101,-31
25,-123,-65
21,-86,-41
-52,-88,-4
-128,-127,-23
-128,76,28
-128,107,54
-99,82,40
-43,80,20
-26,94,10
8,97,-27
44,115,-19
60,65,-12
35,35,-16
23,35,-9
-5,15,10
-119,55,52
-128,127,127
-128,-6,27
-128,-36,28
-26,-30,17
-12,-38,8
12,-37,9
13,-39,8
8,-73,-16
18,-118,-52
22,-97,-39
-14,-66,1
-113,-107,8
-128,-1,4
-128,95,51
-128,79,20
-51,84,14
-13,95,17
15,90,1
39,98,-6
51,81,-19
37,57,-27
34,20,-13
20,19,3
-67,53,15
-128,127,127
-128,127,127
-128,-12,56
-68,-31,43
-17,-36,18
1,-36,8
1,-40,4
27,-76,-11
40,-103,-20
23,-93,-30
12,-70,-14
-64,-110,9
-128,-55,-33
-128,51,30
-128,61,28
-114,50,16
-30,68,11
-22,68,-4
17,77,-30
55,90,-19
48,64,-19
34,41,-18
23,39,-9
-35,40,10
-115,57,56
-128,127,46
-128,11,46
-123,-10,23
-30,-35,12
-5,-39,18
27,-35,19
21,-47,2
21,-75,-14
12,-113,-48
15,-91,-45
1,-69,14
-86,-128,42
-128,-41,-17
-128,93,74
-128,76,58
-66,62,19
-33,84,18
3,92,-15
36,105,-22
55,70,-13
46,34,-17
35,34,-10
8,23,-6
-45,53,22
-128,127,127
-128,127,127
-128,20,13
-45,-43,12
-15,-42,16
-9,-36,11
1,-37,8
6,-66,-18
10,-128,-40
9,-122,-51
-4,-69,-18
-60,-75,9
-128,-67,-20
-128,75,49
-128,116,80
-110,84,52
-57,90,23
-30,96,-25
13,99,-28
66,98,-8
56,68,-20
36,39,-16
21,37,-9
3,24,6
-128,123,127
-128,127,127
-128,15,60
-111,-13,55
-33,-36,35
-21,-34,15
1,-28,6
1,-50,-13
12,-78,-28
19,-107,-42
-2,-93,-32
-85,-67,-30
-128,-110,-16
-128,-84,9
-128,-54,30
-128,-51,23
-105,6,19
-44,31,38
-21,41,17
-23,56,-2
-23,57,-5
-27,31,2
-31,9,8
7,-49,35
36,-78,86
-128,-128,24
13,-119,84
-23,-99,45
-4,-71,32
-56,-52,-8
55,-19,-13
49,24,-26
53,-1,-26
34,-5,-33
23,-19,-20
-1,-44,31
0,-103,47
-6,-97,92
-35,-108,102
-33,-78,111
16,-33,94
11,-20,74
5,1,32
-21,33,15
-35,41,0
-3,38,-3
20,27,-5
-13,14,19
-58,19,50
-128,63,127
-128,57,127
-83,25,120
-66,-1,79
-41,-21,22
-21,-18,5
-22,-20,-3
2,-47,-12
16,-71,-25
33,-104,-44
32,-86,-38
-28,-77,-5
-128,-117,-27
-128,-16,32
-128,60,49
-128,51,29
-74,66,20
-59,81,18
-7,81,11
58,88,9
68,71,11
51,38,-10
31,38,-8
-29,41,23
-116,76,30
-128,127,103
-128,34,14
-128,-4,10
-72,-17,8
-58,-25,4
-15,-35,5
-20,-56,-6
-13,-98,-7
-18,-128,-44
-35,-128,-37
-91,-77,-10
-128,-63,-4
-128,-18,5
-128,52,18
-128,75,30
-99,93,13
-58,110,1
20,126,-8
38,113,-15
49,85,-27
49,69,-25
24,56,-26
7,53,-12
5,59,-3
-128,127,84
-128,127,127
-128,100,127
-96,72,101
-83,1,65
-61,-23,35
-39,-26,30
-18,-60,18
-33,-108,-3
-56,-128,-32
-33,-81,-21
-53,-49,-5
-128,-82,70
-128,37,83
-128,127,108
-128,126,68
-99,105,30
-37,127,5
7,127,-9
90,107,-9
92,68,-6
56,32,-12
28,35,-8
7,33,20
-128,95,70
-128,127,127
-128,50,42
-128,-12,32
-56,-28,45
-38,-30,34
-10,-35,26
11,-53,8
9,-85,-9
9,-107,-46
10,-103,-59
-10,-65,-7
-68,-65,-1
-128,-74,-33
-128,76,63
-128,67,53
-118,68,27
-82,83,20
-26,101,13
-2,97,1
47,91,-2
46,51,-5
39,35,-5
19,43,2
16,36,7
-95,84,54
-128,127,108
-128,122,87
-128,-5,37
-80,-23,26
-24,-35,15
-13,-38,18
-1,-36,20
-1,-50,12
8,-104,-18
17,-98,-22
6,-77,-9
-115,-62,4
-128,-73,11
-128,58,109
-128,70,78
-128,66,59
-59,79,44
-34,83,32
-3,92,-4
28,98,-11
66,64,-12
50,27,-21
32,28,-17
20,23,-1
-16,25,17
-128,119,115
-128,127,123
-128,-11,32
-80,-33,39
-40,-38,37
2,-48,23
16,-41,25
16,-74,5
10,-90,-11
8,-84,-36
-9,-58,-9
-91,-84,32
-128,-24,61
-128,40,83
-128,45,59
-128,60,36
-49,104,27
-1,98,-4
31,99,-17
75,81,-12
61,48,-18
40,25,-12
28,31,1
-7,41,5
-128,127,90
-128,127,127
-128,44,33
-124,-10,27
-26,-25,31
-13,-24,22
8,-35,18
18,-68,1
17,-98,-14
4,-108,-34
-5,-83,-27
-50,-60,10
-128,-93,26
-128,50,13
-128,90,45
-128,86,25
-58,104,0
-18,113,6
19,90,-12
43,88,-16
53,72,-18
28,34,-16
25,36,-7
5,35,2
-49,54,0
-128,122,127
-128,127,127
-128,5,40
-59,-38,43
-33,-31,29
-7,-49,21
6,-57,18
18,-94,0
14,-105,-9
16,-77,-8
-20,-51,1
-90,-79,11
-128,-8,7
-128,86,66
-128,71,43
-69,96,24
-23,96,20
19,81,-11
35,68,-22
45,68,-31
41,49,-35
34,28,-20
12,32,-9
-8,38,-10
-128,98,77
-128,127,127
-128,57,65
-128,-10,61
-37,-30,56
1,-38,27
6,-35,17
-5,-63,-2
-1,-99,-19
7,-109,-41
14,-91,-30
-25,-58,-5
-128,-92,-28
-128,16,31
-128,62,58
-128,69,39
-44,91,30
-16,82,15
4,71,-19
39,78,-23
39,77,-24
28,40,-18
26,38,-11
13,33,-3
-41,50,12
-128,107,127
-128,51,117
-127,-7,102
-56,-33,41
-33,-39,22
-3,-35,13
1,-35,10
15,-72,-2
18,-112,-39
25,-103,-45
0,-59,-19
-73,-71,-11
-128,-57,-29
-128,22,49
-128,62,17
-70,78,25
-32,79,19
-2,78,-4
18,79,-11
43,83,-14
32,43,-16
35,33,-10
22,39,-2
-8,46,6
-128,105,92
-128,127,127
-128,5,63
-93,-22,43
-55,-28,25
-15,-34,22
6,-30,15
12,-48,-10
12,-88,-24
10,-120,-56
-15,-75,-21
-63,-57,5
-128,-63,40
-128,-9,117
-128,60,108
-102,68,101
-35,73,42
-9,91,0
16,80,-10
40,78,-15
40,59,-19
35,48,-11
26,46,-7
-19,52,3
-128,112,127
-128,127,127
-128,18,111
-128,-10,82
-40,-28,33
-17,-36,21
7,-34,10
13,-60,-9
6,-93,-25
-7,-110,-34
-14,-98,-21
-69,-54,-7
-128,-73,6
-128,-24,77
-128,69,78
-128,90,65
-69,93,35
-40,98,16
3,98,-12
31,98,-17
52,82,-32
43,34,-27
37,28,-14
23,40,2
-22,62,2
-128,127,127
-128,127,127
-128,8,94
-59,-26,38
-32,-30,20
-7,-37,13
7,-34,11
17,-55,-3
14,-88,-19
2,-107,-36
-19,-69,-1
-70,-56,19
-128,-67,18
-128,17,93
-128,88,67
-128,88,48
-37,75,31
-8,82,-4
20,78,-11
54,72,-30
44,65,-41
27,29,-35
28,25,0
20,27,-3
-128,99,55
-128,127,127
-128,112,126
-128,16,102
-53,-24,49
-14,-34,24
-5,-35,23
19,-46,8
17,-74,-5
2,-109,-23
-4,-104,-30
-34,-59,-2
-128,-80,24
-128,-53,58
-128,52,115
-128,76,93
-78,68,60
-48,68,34
-20,84,-2
34,82,-24
52,87,-30
39,59,-39
33,39,-30
23,28,-4
18,26,-3
-128,87,66
-128,127,127
-128,127,127
-87,-30,79
-49,-26,42
-15,-35,11
3,-37,10
20,-40,1
8,-95,-18
4,-119,-34
4,-94,-27
-18,-65,-15
-128,-107,34
-128,-50,88
-128,65,127
-117,93,79
-62,93,56
-23,98,5
-8,98,-8
54,97,-17
58,80,-24
42,33,-27
26,32,-8
20,35,2
-81,76,20
-128,106,127
-128,127,124
-128,-23,65
-71,-32,53
-24,-37,14
-12,-41,9
15,-38,6
18,-46,1
8,-104,-27
7,-101,-40
5,-77,-18
-110,-68,20
-128,-90,14
-128,48,79
-128,88,57
-126,81,40
-25,92,24
-10,90,8
31,81,-12
51,86,-16
39,59,-29
32,33,-32
36,22,-5
4,34,2
-75,72,28
-128,127,127
-128,127,97
-128,-17,37
-83,-24,44
-21,-34,17
13,-46,7
28,-56,5
14,-107,-19
-3,-112,-47
-21,-91,-33
-52,-62,-13
-128,-92,-12
-128,-30,25
-128,-27,18
-128,33,32
-128,36,26
-32,43,43
-31,49,28
-6,63,12
-13,52,-10
-23,42,-18
-18,25,2
-16,10,17
-4,-55,55
-58,-98,26
-83,-112,65
-78,-85,45
-57,-61,45
-25,-31,16
4,-29,10
38,-3,10
21,-11,-16
31,-27,-25
21,-53,-30
0,-59,-34
-67,-101,-24
-105,-128,-26
-128,-99,-8
-128,-85,8
-128,-31,29
-55,-1,26
-25,25,35
31,54,38
44,65,31
31,61,-13
8,25,-18
8,22,-4
-71,57,18
-128,94,53
-128,127,127
-128,87,75
-119,-6,39
-47,-17,15
-29,-24,4
1,-25,-1
5,-25,-5
-2,-86,-37
3,-112,-53
24,-102,-34
-53,-62,-31
-128,-76,-30
-128,2,81
-128,25,90
-128,61,75
-95,72,69
-14,75,43
9,68,0
21,70,-10
33,82,-22
26,58,-31
32,39,-10
26,38,-2
-59,58,13
-128,95,127
-128,127,127
-128,-8,98
-97,-19,72
-23,-38,28
-13,-41,18
11,-35,14
11,-49,-7
4,-87,-32
4,-104,-37
4,-86,-15
-69,-56,7
-128,-68,20
-128,-5,79
-128,60,54
-128,75,47
-51,88,26
-25,94,14
20,92,-4
44,93,-10
41,71,-25
34,30,-19
38,22,-4
16,21,-2
-38,57,13
-128,127,127
-128,127,127
-128,-8,88
-53,-26,32
-33,-29,15
-3,-34,12
12,-34,6
9,-76,-18
3,-111,-32
-3,-121,-52
-55,-67,-24
-110,-77,-15
-128,-50,54
-128,11,80
-128,71,64
-128,83,56
-51,93,25
-3,102,8
31,92,-3
57,83,-24
44,70,-27
21,36,-16
24,36,8
-1,47,-5
-128,115,127
-128,127,127
-128,22,51
-128,-40,53
-46,-26,13
-2,-44,12
13,-37,13
15,-57,2
8,-93,-13
3,-128,-50
1,-109,-41
-66,-56,-15
-128,-88,4
-128,-16,47
-128,41,46
-128,65,46
-77,83,28
-40,90,24
-4,93,4
51,97,-14
52,89,-19
35,41,-20
34,22,-8
28,31,14
7,38,3
-128,127,127
-128,127,104
-128,34,87
-104,-21,21
-58,-23,7
-2,-33,11
11,-27,3
-4,-40,-20
1,-126,-47
17,-128,-45
-17,-85,-26
-97,-67,-31
-128,-66,35
-128,-15,79
-128,38,90
-128,75,76
-71,89,56
-25,92,16
-3,95,-4
28,95,-34
36,76,-36
46,29,-23
23,30,-16
14,23,-20
-128,96,79
-128,116,127
-128,86,127
-128,28,110
-97,-32,50
-23,-33,27
3,-38,26
3,-42,2
-6,-65,-18
7,-115,-49
5,-85,-16
-40,-69,-15
-128,-47,27
-128,-39,63
-128,25,88
-128,37,83
-124,56,56
-88,67,38
-27,85,16
15,78,-10
37,89,-19
39,69,-31
46,41,-19
34,35,0
-13,39,2
-125,85,67
-128,127,127
-128,109,81
-113,-22,66
-70,-21,39
-12,-38,13
14,-35,5
15,-44,0
9,-88,-18
4,-101,-35
-51,-81,-29
-82,-63,-35
-128,-106,-26
-128,-81,2
-128,-72,15
-128,-62,19
-125,-39,23
-39,24,37
-36,37,20
-19,54,-1
-11,62,-1
-15,35,-4
-42,0,20
-56,-15,14
-24,-80,37
-31,-126,47
-36,-128,108
-65,-99,69
-56,-81,48
-2,-54,36
8,-34,16
54,-9,-8
82,-4,-3
62,-20,-22
28,-39,-23
11,-62,-22
-47,-98,-3
-108,-128,-18
-128,-121,21
-128,-122,59
-128,-76,49
-80,-60,24
-53,-40,16
-27,-5,-35
-8,-2,-48
-5,20,-25
-15,12,-21
-19,-10,10
-18,-18,40
-30,-81,49
-2,-102,89
-5,-108,79
18,-87,76
24,-48,55
29,-35,32
11,-7,-29
1,3,-54
33,29,-26
36,37,-12
28,-7,-8
47,-26,54
63,-29,65
39,-125,57
11,-128,75
5,-117,107
-6,-105,88
-8,-69,41
-12,-37,21
-24,-26,11
-48,-4,-16
-31,22,1
-35,12,5
-34,-6,17
26,7,104
-36,-94,43
-64,-82,31
-32,-89,70
-2,-77,81
56,-53,44
18,-25,18
6,-25,-21
42,-41,-47
28,-53,-57
-21,-71,-53
-51,-71,-44
-76,-95,-38
-128,-128,-61
-128,-56,-78
-128,10,-15
-128,35,-1
-99,53,3
-68,78,24
4,81,21
35,82,17
50,72,10
27,42,-7
20,34,-4
-4,34,12
-69,65,21
-128,117,111
-128,127,121
-128,13,35
-78,-36,19
-50,-33,12
-21,-42,5
-12,-49,5
1,-102,-13
11,-117,-30
18,-98,-36
-47,-53,-9
-128,-66,-22
-128,-17,-1
-128,25,36
-128,61,19
-126,69,22
-46,67,11
-7,78,5
13,78,-5
38,91,-11
33,76,-12
30,31,-6
34,45,12
-29,57,14
-128,102,113
-128,127,127
-128,28,49
-128,-13,36
-59,-29,19
-10,-35,14
4,-35,13
4,-44,1
8,-72,-18
21,-116,-50
29,-94,-28
-13,-65,-4
-128,-78,-47
-128,6,-16
-128,54,42
-128,55,25
-69,62,18
-38,68,19
5,77,1
53,102,-6
51,84,3
49,34,-5
44,32,-11
14,40,-15
-37,68,-4
-128,127,117
-128,127,53
-128,32,16
-68,-31,19
-39,-29,15
-13,-29,3
2,-29,1
-3,-46,-11
-8,-126,-40
-5,-128,-49
-40,-76,-29
-95,-65,-19
-128,-58,-26
-128,27,14
-128,68,50
-92,86,45
-49,75,34
-32,75,18
-13,84,16
0,69,12
-9,32,-4
-14,8,-7
-75,-8,11
-82,-38,-4
-52,-124,-9
-69,-111,2
-70,-88,1
-29,-74,16
-17,-63,19
5,-43,19
2,-34,12
16,-18,13
25,-5,15
21,-9,14
4,-28,4
-8,-46,7
-21,-115,-5
-17,-128,-7
-53,-128,-29
-58,-128,-21
-52,-79,7
-40,-33,1
-23,-12,-8
-12,25,-20
-12,25,-14
-27,5,-8
-30,-13,-5
-38,-31,-2
-61,-70,-1
-90,-128,-20
-93,-127,-23
-76,-117,-1
-48,-85,17
-32,-69,18
-1,-37,-2
33,-16,-12
34,-1,-10
44,8,11
34,-9,6
-2,-25,19
-10,-62,32
-8,-125,-7
-46,-128,10
-54,-114,17
-27,-80,-22
-2,-36,8
16,21,-1
14,52,-4
-9,96,-5
-11,70,-15
-5,58,-12
-22,47,-11
-71,62,-21
-128,127,0
-128,127,-4
-128,82,-5
-120,35,4
-63,9,29
-34,-19,16
-17,-24,23
-17,-33,33
-27,-28,32
-24,-24,40
-29,-15,45
-33,-3,31
-52,46,7
-71,83,-30
-128,127,-86
-128,127,-60
-37,96,-34
18,52,-30
-12,2,-35
7,-35,-15
17,-27,-15
30,-13,-15
28,-6,-16
8,43,-42
-73,127,-72
-124,127,-72
-111,127,-28
-71,127,-9
-48,73,-10
-24,16,-5
-21,-3,2
-14,-20,-16
-2,-38,-23
10,-72,-2
-9,-69,-10
-31,-49,-19
-67,-12,-73
-103,40,-85
-123,127,-120
-111,117,-105
-64,103,-56
-18,79,-31
29,31,-25
15,4,-9
23,7,1
30,4,-8
24,12,-31
-3,25,-36
-3,50,-47
-104,107,-51
-128,127,-83
-121,113,-57
-85,66,-31
-63,39,-23
-29,-7,-13
-18,-18,-14
-2,-46,-3
9,-72,0
12,-69,9
-33,-45,-2
-45,-34,-21
-118,-10,-88
-128,50,-128
-109,127,-95
-81,92,-58
-38,80,-39
4,47,-10
-3,28,1
1,15,7
17,13,8
28,4,0
5,16,-12
-2,35,-23
-97,98,-80
-128,127,-120
-126,114,-48
-102,85,-22
-75,38,-6
-76,-13,20
-93,-14,0
-52,-22,-7
-73,-65,-40
-33,-97,-90
-57,-21,-120
67,21,58
13,-128,69
-128,-128,-52
-128,-72,-86
-128,-59,-66
-119,-43,-50
-74,-29,-53
-45,23,-35
-33,44,-40
-26,50,-38
-11,47,-25
-12,39,-25
-28,14,-26
-31,-12,-23
-24,-71,14
-91,-124,-80
-72,-128,-63
-74,-93,-7
-72,-88,-26
-25,-62,-1
-3,-49,13
24,-15,28
35,-18,3
29,-13,12
15,-16,14
13,-28,5
-55,-88,3
-39,-109,-3
-51,-99,11
-80,-78,-3
-72,-61,-25
-89,-41,-31
-72,-10,4
-26,1,21
29,54,96
4,75,119
-16,127,90
-76,127,-24
-128,14,-128
-4,-19,-128
127,127,127
-103,81,-37
-128,70,52
-106,14,30
-41,-12,28
46,-33,67
10,-37,35
-59,-89,10
-67,-93,0
-49,-82,9
-65,-42,9
-117,-10,6
-128,72,65
-128,127,124
-34,127,127
-37,89,55
-13,74,42
-1,67,7
-6,64,-9
45,47,-4
60,40,-5
62,30,-18
34,38,-24
20,37,-24
-22,88,-11
-90,127,-2
-128,127,-25
-128,127,-31
-128,106,-13
-79,41,15
-78,19,8
-48,-10,23
-33,-39,22
-1,-71,-18
-21,-68,-41
-26,-80,-38
-48,-44,-62
-51,-12,-95
-110,65,-128
-98,107,-128
-99,125,-87
-30,119,-20
-26,93,-4
-25,49,-5
-1,46,24
16,33,16
25,28,10
24,27,-2
23,31,-3
11,40,-9
-128,74,-41
-128,127,-59
-128,116,15
-103,74,22
-63,38,14
-31,13,21
-35,0,11
-36,-17,-5
-35,-19,-14
-12,-37,-16
-5,-39,-18
-8,-38,-9
3,-33,-3
-74,-34,-2
-128,127,-14
-128,127,21
-88,119,24
-22,90,45
30,36,49
20,19,12
7,11,-12
4,5,-28
-5,1,-35
23,7,-28
14,17,-23
-58,47,-1
-128,127,15
-128,127,-5
-128,100,21
-76,73,34
-12,19,42
-19,4,30
-11,-4,26
-10,-6,23
-21,-3,16
-31,-7,5
-45,-7,-6
-52,3,-6
-77,45,-12
-78,60,-10
-72,60,4
-59,57,4
-48,50,3
-43,49,7
-51,48,9
-53,48,13
-75,46,10
-92,57,13
-98,58,15
-99,57,12
-95,54,13
-60,37,-1
-38,30,-6
-19,12,-9
5,6,-6
10,7,-11
13,15,-21
15,30,-34
-11,94,-34
-39,127,-92
-128,127,-80
-83,104,3
-98,77,-9
-83,8,-30
-75,-17,-34
-62,-54,-17
1,-50,-18
33,-54,2
-81,30,39
-37,10,-6
-56,43,-33
-105,80,-49
-128,127,-105
-84,79,-90
-55,57,-65
-44,16,-22
-23,0,-9
-4,3,4
3,6,3
30,-2,-15
20,22,-34
8,34,-31
0,87,-36
-53,108,-61
-128,127,-87
-128,127,-66
-78,71,-9
-36,13,-14
-32,-5,-20
-40,-36,6
-35,-68,16
-13,-76,20
-18,-75,21
-39,-41,17
-122,-11,32
-128,-7,73
-128,115,127
-128,127,127
-128,114,46
-78,88,37
-6,65,3
25,56,-23
32,58,-46
48,52,-55
65,35,-36
39,31,-24
26,34,-17
-6,43,-18
-128,127,96
-128,127,127
-128,67,50
-122,7,44
-35,-31,48
-18,-36,46
-2,-74,40
21,-128,2
2,-128,-35
-22,-96,-61
-45,-51,-49
-128,-81,57
-128,-50,63
-128,127,37
-128,73,33
-99,65,22
-26,95,12
-13,96,-1
39,127,-13
64,110,-23
57,52,-9
37,35,13
25,47,12
-65,69,-13
-128,98,18
-128,127,123
-128,-7,-5
-112,-60,9
-26,-35,12
-21,-40,9
-7,-65,10
-2,-92,10
-10,-128,-22
-17,-100,-46
-33,-71,-41
-103,-50,0
-128,-66,5
-128,105,6
-128,127,30
-128,46,5
-76,104,20
-38,116,27
27,102,4
64,102,-4
69,71,-15
61,58,-12
30,47,2
-3,51,-3
-64,65,-3
-128,127,127
-128,127,127
-115,49,43
-92,20,25
-60,-42,13
-58,-63,27
-35,-85,26
-48,-102,5
-60,-92,18
-107,-23,25
-128,4,31
-128,81,21
-128,127,54
-128,127,35
-70,123,32
-34,105,20
-2,70,29
11,68,35
48,71,5
64,67,-39
51,59,-49
34,31,-10
24,28,4
-128,114,-8
-128,127,71
-128,118,13
-128,-20,-6
-83,-45,-5
-28,-82,-6
-15,-96,-10
-14,-80,-26
1,-82,-29
-12,-55,-29
-67,-38,-47
-91,-33,-49
-113,-87,-57
-103,-66,-37
-114,-62,-29
-88,-52,-20
-44,-30,1
-24,6,10
-30,15,3
-22,22,1
-16,19,-5
-26,2,-17
-17,-11,-20
-24,-47,-16
-70,-100,-17
-82,-121,-30
-85,-121,-22
-82,-111,-4
-40,-82,20
-19,-53,18
-16,-36,16
17,-4,7
24,-2,-2
22,-5,-3
23,-21,-8
6,-44,-4
-7,-115,9
-9,-127,-15
-41,-128,-34
-38,-128,-20
-48,-109,-7
-42,-82,5
-13,-26,31
-30,17,-21
-33,36,-15
-19,27,-1
-27,4,-21
-27,-26,-1
-32,-23,30
-83,-111,4
-86,-115,1
-120,-93,-26
-89,-58,-13
-69,-38,-5
-11,-20,-6
6,-18,-12
45,-30,-16
83,-50,-26
77,-62,-27
33,-77,-24
9,-79,-25
-64,-88,-119
-128,-82,-128
-128,-51,-128
-128,9,-59
-99,16,-37
-34,53,5
-21,70,20
33,68,17
50,72,14
52,74,-7
29,57,-23
19,51,-16
-49,80,-35
-115,127,-28
-128,127,-81
-128,127,-68
-128,80,-3
-68,34,37
-61,12,43
-39,-9,43
